Trade_ID,Booking_system,Trade_date,Value_date,Confirmation Date,Confirmation_flg,Settlement_date,Customer_ID,Customer Name,Counterparty_Type,Counterparty,Trading_Desk_ID,Product_type,Product_subtype,Currency_pair,Base_currency,Quote_currency,Exchange_rate,Base_amount,Quote_amount,Base_amount_usd,Buy_sell,Fees_commission,Execution_venue,Trade_status,Trade_capture_stp,Settlement_stp,Settlement_status,Settlement_type,Legal_entity
FXS0073,Bacardi,25-Apr-2024,25-Apr-2024,25-Apr-2024,Y,27-Apr-2024,CUST000073,Melissa Petersen Pvt Ltd Company,OTC,Ms Bethany Rose Pub Ltd Company,Credit-HK,Forex,Forex-Spot,CNY/ZAR,CNY,ZAR,2.7111,4058913.35,11004192.46,568247.87,Buy,40589.13,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS0074,FXGO,27-Jun-2023,27-Jun-2023,27-Jun-2023,Y,29-Jun-2023,CUST000074,Vasudha Anand Brokers Ltd,Broker,Stephanie Blair Mutual Fund,Forex-NY,Forex,Forex-Spot,CNY/DKK,CNY,DKK,1.0368,41762850.81,43300933.77,5846799.11,Sell,417628.51,Reutuers,New,N,Y,Y,Physical,BKUS
FXS0075,FXGO,04-Dec-2025,04-Dec-2025,04-Dec-2025,Y,06-Dec-2025,CUST000075,Edward Matthews Pub Ltd Company,Broker,Umang Kale Brokers Ltd,FixedIncome-HK,Forex,Forex-Spot,USD/INR,USD,INR,94.3873,2319963.3,218974992.62,2319963.3,Sell,11599.82,Bloomberg,New,Y,Y,N,Physical,BKUS
FXS0076,FXGO,20-Nov-2025,20-Nov-2025,20-Nov-2025,Y,22-Nov-2025,CUST000076,Udyati Sidhu Brokers Ltd,Broker,Jeremiah Chhabra Brokers Ltd,Credit-LON,Forex,Forex-Spot,CNY/ZAR,CNY,ZAR,2.2611,38586137.85,87246115.03,5402059.3,Buy,192930.69,EBS,New,Y,Y,Y,Physical,BKUS
FXS0077,Kondorplus,20-Nov-2025,20-Nov-2025,20-Nov-2025,Y,22-Nov-2025,CUST000077,Unnati Mallick Pvt Ltd Company,OTC,Misty Park Non-Banking Fin Co,Equity-NY,Forex,Forex-Spot,SGD/ZAR,SGD,ZAR,13.5364,5723542.61,77476098.76,4464363.23,Buy,28617.71,Reutuers,New,N,Y,Y,Physical,BKUS
FXS0078,Kondorplus,24-Mar-2025,24-Mar-2025,24-Mar-2025,Y,26-Mar-2025,CUST000078,Randy Brown Non-Banking Fin Co,OTC,Jacob Chandler Non-Banking Fin Co,FixedIncome-HK,Forex,Forex-Spot,CNY/VEF,CNY,VEF,1.6007,45774473.3,73269788.46,6408426.26,Buy,457744.73,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS0079,FXGO,17-Jan-2025,17-Jan-2025,17-Jan-2025,Y,19-Jan-2025,CUST000079,Cynthia Stone Pvt Ltd Company,OTC,Dr Kenneth Walton Mutual Fund,Credit-NY,Forex,Forex-Spot,SGD/DKK,SGD,DKK,5.6164,1425907.5,8008404.65,1112207.85,Buy,7129.54,EBS,New,Y,Y,Y,Physical,BKUS
FXS0080,FXGO,09-Nov-2023,09-Nov-2023,09-Nov-2023,Y,11-Nov-2023,CUST000080,Derek Baldwin Pub Ltd Company,OTC,Patricia Anthony Finance Company,Equity-LON,Forex,Forex-Spot,SGD/EUR,SGD,EUR,0.6732,8383552.01,5644167.32,6539170.57,Sell,83835.52,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS0081,FXGO,15-May-2025,15-May-2025,15-May-2025,Y,17-May-2025,CUST000081,David Francis Pvt Ltd Company,OTC,Sergio Johnson Pvt Ltd Company,Equity-LON,Forex,Forex-Spot,ZAR/SGD,ZAR,SGD,0.0649,82655858.25,5364653.06,4628728.06,Sell,413279.29,Reutuers,New,N,Y,Y,Physical,BKUS
FXS0082,Kondorplus,29-Nov-2023,29-Nov-2023,29-Nov-2023,Y,01-Dec-2023,CUST000082,Kaylee Garcia Mutual Fund,OTC,Isaiah Parker Finance Company,Equity-NY,Forex,Forex-Spot,EGP/CNY,EGP,CNY,0.1606,99145433.92,15924060.02,2082054.11,Sell,991454.34,EBS,New,Y,Y,Y,Physical,BKUS
FXS0083,FXGO,01-Sep-2023,01-Sep-2023,01-Sep-2023,Y,03-Sep-2023,CUST000083,Michael Jackson Finance Company,Broker,Jessica Arellano Pub Ltd Company,Credit-NY,Forex,Forex-Spot,SGD/EGP,SGD,EGP,38.39,8021985.31,307963804.02,6257148.54,Buy,40109.93,EBS,New,Y,Y,Y,Physical,BKUS
FXS0084,Kondorplus,04-Dec-2025,04-Dec-2025,04-Dec-2025,Y,06-Dec-2025,CUST000084,Curtis House Brokers Ltd,OTC,Laban Sachdev Banking Ltd,Forex-LON,Forex,Forex-Spot,CNY/ZAR,CNY,ZAR,2.3839,48643756.76,115961197.78,6810125.95,Sell,486437.57,Reutuers,New,Y,Y,N,Physical,BKUS
FXS0085,FXGO,05-Apr-2024,05-Apr-2024,05-Apr-2024,Y,07-Apr-2024,CUST000085,Hemang Shanker Pub Ltd Company,Broker,Scott Marshall Brokers Ltd,Credit-NY,Forex,Forex-Spot,USD/CNY,USD,CNY,6.1628,1223078.38,7537627.82,1223078.38,Buy,6115.39,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS0086,FXGO,25-Apr-2024,25-Apr-2024,25-Apr-2024,Y,27-Apr-2024,CUST000086,Tyler Scott Pub Ltd Company,Broker,Erica Bush Banking Ltd,Equity-LON,Forex,Forex-Spot,EGP/GBP,EGP,GBP,0.0159,343137690.76,5441985.37,7205891.51,Buy,1715688.45,EBS,New,Y,Y,Y,Physical,BKUS
FXS0087,Kondorplus,30-Sep-2024,30-Sep-2024,30-Sep-2024,Y,02-Oct-2024,CUST000087,James Kirk Brokers Ltd,OTC,Upma Madan Finance Company,Credit-LON,Forex,Forex-Spot,USD/CNY,USD,CNY,7.8524,9937286.45,78031383.4,9937286.45,Sell,99372.86,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS0088,Bacardi,23-Mar-2023,23-Mar-2023,23-Mar-2023,Y,25-Mar-2023,CUST000088,Charan Natarajan Mutual Fund,OTC,Gauri Sekhon Mutual Fund,Equity-LON,Forex,Forex-Spot,VEF/JPY,VEF,JPY,12.0445,111998998.02,1348976841.34,8959919.84,Buy,1119989.98,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS0089,Kondorplus,09-Oct-2023,09-Oct-2023,09-Oct-2023,Y,11-Oct-2023,CUST000089,James Duran Brokers Ltd,Broker,Girik Cherian Pvt Ltd Company,FixedIncome-HK,Forex,Forex-Spot,DKK/AUD,DKK,AUD,0.1994,24741593.75,4933161.52,3711239.06,Sell,123707.97,EBS,New,Y,Y,Y,Physical,BKUS
FXS0090,Bacardi,23-Feb-2023,23-Feb-2023,23-Feb-2023,Y,25-Feb-2023,CUST000090,Maria Adams Brokers Ltd,Broker,Katherine Mcmillan Mutual Fund,Forex-LON,Forex,Forex-Spot,CNY/SGD,CNY,SGD,0.1752,60460794.88,10592566.93,8464511.28,Buy,302303.97,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS0091,Kondorplus,08-May-2025,08-May-2025,08-May-2025,Y,10-May-2025,CUST000091,Nidra Dayal Mutual Fund,Broker,Bhavya Kadakia Banking Ltd,Credit-HK,Forex,Forex-Spot,SGD/CNY,SGD,CNY,4.7806,10879676.45,52011110.38,8486147.63,Buy,54398.38,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS0092,Bacardi,01-Dec-2023,01-Dec-2023,01-Dec-2023,Y,03-Dec-2023,CUST000092,Falak Bal Finance Company,Broker,Jean Jones-McKenzie Finance Company,FixedIncome-NY,Forex,Forex-Spot,USD/EGP,USD,EGP,40.8781,1532726.84,62654974.28,1532726.84,Sell,15327.27,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS0093,FXGO,26-Nov-2025,26-Nov-2025,26-Nov-2025,Y,28-Nov-2025,CUST000093,Sarah Kelly Non-Banking Fin Co,OTC,Chanakya Agate Pub Ltd Company,Forex-LON,Forex,Forex-Spot,EGP/CNY,EGP,CNY,0.1422,381451189.8,54226927.05,8010474.99,Sell,3814511.9,EBS,New,Y,Y,Y,Physical,BKUS
FXS0094,Bacardi,08-Nov-2024,08-Nov-2024,08-Nov-2024,Y,10-Nov-2024,CUST000094,Wakeeta Chaudhry Pvt Ltd Company,Broker,Dr Jonathan Collins Banking Ltd,FixedIncome-HK,Forex,Forex-Spot,DKK/AUD,DKK,AUD,0.2247,22833088.3,5129858.73,3424963.24,Buy,114165.44,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS0095,Bacardi,05-Jun-2025,05-Jun-2025,05-Jun-2025,Y,07-Jun-2025,CUST000095,Shelby Duarte Banking Ltd,OTC,Anusha Tak Brokers Ltd,FixedIncome-NY,Forex,Forex-Spot,VEF/CAD,VEF,CAD,0.1014,21295871.96,2159766.86,1703669.76,Buy,212958.72,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS0096,FXGO,17-Nov-2025,17-Nov-2025,17-Nov-2025,Y,19-Nov-2025,CUST000096,Jennifer Andersen Non-Banking Fin Co,OTC,Colton Smith Banking Ltd,Equity-LON,Forex,Forex-Spot,CNY/EGP,CNY,EGP,6.7472,14325693.62,96658091.9,2005597.11,Sell,71628.47,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS0097,Kondorplus,04-Dec-2025,04-Dec-2025,04-Dec-2025,Y,06-Dec-2025,CUST000097,Deborah Edwards Pub Ltd Company,OTC,Kim Diaz Pvt Ltd Company,Forex-HK,Forex,Forex-Spot,EGP/CAD,EGP,CAD,0.0261,353349685.85,9207352.82,7420343.4,Sell,1766748.43,Bloomberg,New,Y,Y,N,Physical,BKUS
FXS0098,Kondorplus,05-Jun-2025,05-Jun-2025,05-Jun-2025,Y,07-Jun-2025,CUST000098,Diane Simpson Banking Ltd,Broker,Nancy Wilson Non-Banking Fin Co,Forex-HK,Forex,Forex-Spot,VEF/CAD,VEF,CAD,0.107,68205951.44,7295046.78,5456476.12,Buy,682059.51,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS0099,Kondorplus,10-May-2024,10-May-2024,10-May-2024,Y,12-May-2024,CUST000099,Mr Reece Cole Brokers Ltd,OTC,Zaitra Saini Pub Ltd Company,FixedIncome-NY,Forex,Forex-Spot,CNY/EUR,CNY,EUR,0.1145,27911134.21,3196449.48,3907558.79,Sell,139555.67,EBS,New,Y,Y,Y,Physical,BKUS
FXS0100,FXGO,14-May-2024,14-May-2024,14-May-2024,Y,16-May-2024,CUST000100,Susan Rosales Pub Ltd Company,Broker,Fiona Cartwright Non-Banking Fin Co,Forex-NY,Forex,Forex-Spot,DKK/EUR,DKK,EUR,0.1548,22237912.93,3441322.32,3335686.94,Sell,222379.13,EBS,New,Y,Y,Y,Physical,BKUS
FXS0101,Kondorplus,14-Nov-2025,14-Nov-2025,14-Nov-2025,Y,16-Nov-2025,CUST000101,Mr Ryan Green Non-Banking Fin Co,Broker,Sharon Ward-Simpson Non-Banking Fin Co,Equity-HK,Forex,Forex-Spot,CNY/EUR,CNY,EUR,0.1236,6658873.02,823018.72,932242.22,Sell,33294.37,EBS,New,Y,Y,Y,Physical,BKUS
FXS0102,Bacardi,29-Apr-2024,29-Apr-2024,29-Apr-2024,Y,01-May-2024,CUST000102,Zinal Ganguly Banking Ltd,OTC,Melanie Matthews Non-Banking Fin Co,Forex-LON,Forex,Forex-Spot,SGD/VEF,SGD,VEF,10.4865,5277193.64,55339326.61,4116211.04,Sell,52771.94,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS0103,Bacardi,05-Dec-2025,05-Dec-2025,05-Dec-2025,Y,07-Dec-2025,CUST000103,James Nguyen Non-Banking Fin Co,Broker,Geraldine Fitzgerald Pvt Ltd Company,Credit-HK,Forex,Forex-Spot,CNY/EUR,CNY,EUR,0.1141,18512742.23,2111563.05,2591783.91,Sell,185127.42,EBS,New,Y,Y,N,Physical,BKUS
FXS0104,Kondorplus,17-Jul-2025,17-Jul-2025,17-Jul-2025,Y,19-Jul-2025,CUST000104,Steven Owens Pvt Ltd Company,OTC,Christopher Clark Finance Company,Equity-HK,Forex,Forex-Spot,EGP/GBP,EGP,GBP,0.0192,142412881.44,2740414.66,2990670.51,Buy,1424128.81,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS0105,Bacardi,12-Jun-2025,12-Jun-2025,12-Jun-2025,Y,14-Jun-2025,CUST000105,Jordan Conway Pvt Ltd Company,OTC,Vrinda Deshpande Pub Ltd Company,Equity-NY,Forex,Forex-Spot,DKK/ZAR,DKK,ZAR,2.4864,51111411.68,127083293.52,7666711.75,Sell,255557.06,Bloomberg,New,N,Y,N,Physical,BKUS
FXS0106,Kondorplus,26-Nov-2025,26-Nov-2025,26-Nov-2025,Y,28-Nov-2025,CUST000106,Michael King Mutual Fund,OTC,Raksha Manne Pvt Ltd Company,Credit-NY,Forex,Forex-Spot,ZAR/GBP,ZAR,GBP,0.0385,110880906.85,4270243.8,6209330.78,Buy,1108809.07,EBS,New,Y,Y,Y,Physical,BKUS
FXS0107,FXGO,21-Aug-2025,21-Aug-2025,21-Aug-2025,Y,23-Aug-2025,CUST000107,Anjali Pai Pub Ltd Company,Broker,Leah Thomson Pub Ltd Company,Credit-HK,Forex,Forex-Spot,CNY/EGP,CNY,EGP,6.3161,41220521.87,260352542.14,5770873.06,Buy,206102.61,Reutuers,New,N,Y,Y,Physical,BKUS
FXS0108,Bacardi,23-Feb-2024,23-Feb-2024,23-Feb-2024,Y,25-Feb-2024,CUST000108,Gagan Garde Non-Banking Fin Co,OTC,Felicia Kim Banking Ltd,Equity-HK,Forex,Forex-Spot,DKK/INR,DKK,INR,14.2613,30357276.1,432934868.94,4553591.42,Sell,151786.38,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS0109,FXGO,22-May-2025,22-May-2025,22-May-2025,Y,24-May-2025,CUST000109,Heather Ferguson Brokers Ltd,OTC,Abha Amble Pvt Ltd Company,Forex-NY,Forex,Forex-Spot,VEF/JPY,VEF,JPY,11.5012,67044112.41,771085870.53,5363528.99,Sell,670441.12,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS0110,Bacardi,04-Dec-2025,04-Dec-2025,04-Dec-2025,Y,06-Dec-2025,CUST000110,Cynthia Wheeler Pub Ltd Company,OTC,Jonathan Mendoza Mutual Fund,Credit-HK,Forex,Forex-Spot,SGD/GBP,SGD,GBP,0.6701,1425659.7,955346.24,1112014.56,Buy,14256.6,EBS,New,Y,Y,N,Physical,BKUS
FXS0111,Bacardi,03-Dec-2025,03-Dec-2025,03-Dec-2025,Y,05-Dec-2025,CUST000111,Joshua Cooper Pub Ltd Company,Broker,Adam Dominguez Brokers Ltd,Credit-NY,Forex,Forex-Spot,EGP/CNY,EGP,CNY,0.1659,410270866.51,68053522.64,8615688.2,Buy,2051354.33,EBS,New,Y,Y,Y,Physical,BKUS
FXS0112,Bacardi,02-Apr-2025,02-Apr-2025,02-Apr-2025,Y,04-Apr-2025,CUST000112,Turvi Mangat Pvt Ltd Company,OTC,Girik Balan Pub Ltd Company,Equity-LON,Forex,Forex-Spot,USD/SGD,USD,SGD,1.2148,5768759.82,7007795.65,5768759.82,Buy,28843.8,Reutuers,Amended,Y,Y,Y,Physical,BKUS
FXS0113,Kondorplus,05-Dec-2025,05-Dec-2025,05-Dec-2025,N,07-Dec-2025,CUST000113,Balveer Ben Finance Company,OTC,Jyoti Mangat Pub Ltd Company,Credit-HK,Forex,Forex-Spot,EGP/JPY,EGP,JPY,2.8195,392136510.84,1105613069.25,8234866.73,Sell,1960682.55,EBS,New,Y,Y,N,Physical,BKUS
FXS0114,FXGO,13-Aug-2025,13-Aug-2025,13-Aug-2025,Y,15-Aug-2025,CUST000114,Jason Mccormick Non-Banking Fin Co,Broker,Mallory Cobb Pub Ltd Company,Equity-LON,Forex,Forex-Spot,ZAR/CNY,ZAR,CNY,0.3679,142420137.95,52393474.07,7975527.73,Sell,712100.69,EBS,New,N,Y,Y,Physical,BKUS
FXS0115,Kondorplus,11-Nov-2025,11-Nov-2025,11-Nov-2025,Y,13-Nov-2025,CUST000115,Charles Miller Mutual Fund,Broker,Patricia Torres Mutual Fund,Credit-NY,Forex,Forex-Spot,ZAR/USD,ZAR,USD,0.0566,76816787.88,4344489.25,4301740.12,Sell,384083.94,Reutuers,New,N,Y,N,Physical,BKUS
FXS0116,FXGO,19-Nov-2025,19-Nov-2025,19-Nov-2025,Y,21-Nov-2025,CUST000116,Gregory Green Banking Ltd,Broker,Shaun Fisher Non-Banking Fin Co,FixedIncome-HK,Forex,Forex-Spot,CNY/EUR,CNY,EUR,0.1281,25578429.96,3277005.31,3580980.19,Buy,127892.15,Reutuers,New,Y,Y,N,Physical,BKUS
FXS0117,Bacardi,08-Apr-2024,08-Apr-2024,08-Apr-2024,Y,10-Apr-2024,CUST000117,Nirja Borde Pvt Ltd Company,Broker,Sara Woods-Burke Finance Company,Forex-LON,Forex,Forex-Spot,VEF/CAD,VEF,CAD,0.112,58080044.65,6506591.18,4646403.57,Buy,580800.45,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS0118,FXGO,27-Nov-2025,27-Nov-2025,27-Nov-2025,Y,29-Nov-2025,CUST000118,Shirley Armstrong Finance Company,OTC,David Farrell Pvt Ltd Company,Forex-NY,Forex,Forex-Spot,VEF/CAD,VEF,CAD,0.1123,51207269.47,5751608.93,4096581.56,Sell,512072.69,EBS,New,N,Y,Y,Physical,BKUS
FXS0119,FXGO,14-Aug-2025,14-Aug-2025,14-Aug-2025,Y,16-Aug-2025,CUST000119,Keith Reed Non-Banking Fin Co,Broker,Caroline Wiggins Banking Ltd,FixedIncome-NY,Forex,Forex-Spot,CNY/VEF,CNY,VEF,1.5369,43214735.38,66418197.92,6050062.95,Sell,432147.35,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS0120,Bacardi,15-Oct-2024,15-Oct-2024,15-Oct-2024,Y,17-Oct-2024,CUST000120,Kerry Fletcher Pub Ltd Company,OTC,Dalbir Parikh Non-Banking Fin Co,Equity-LON,Forex,Forex-Spot,CNY/ZAR,CNY,ZAR,2.2291,5280125.01,11770073.49,739217.5,Buy,26400.63,EBS,New,Y,Y,Y,Physical,BKUS
FXS0121,Bacardi,27-Mar-2024,27-Mar-2024,27-Mar-2024,Y,29-Mar-2024,CUST000121,Ryan Higgins Finance Company,Broker,Elijah Chahal Non-Banking Fin Co,Forex-NY,Forex,Forex-Spot,DKK/AUD,DKK,AUD,0.2345,19575296.05,4589505.23,2936294.41,Buy,97876.48,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS0122,Kondorplus,27-Apr-2023,27-Apr-2023,27-Apr-2023,Y,29-Apr-2023,CUST000122,Jeffrey Johnson Pub Ltd Company,OTC,Paul Nguyen Pub Ltd Company,FixedIncome-NY,Forex,Forex-Spot,SGD/CAD,SGD,CAD,1.2174,1471065.46,1790861.36,1147431.06,Buy,14710.65,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS0123,FXGO,06-Sep-2024,06-Sep-2024,06-Sep-2024,Y,08-Sep-2024,CUST000123,Jai Chander Non-Banking Fin Co,Broker,David Thornton Mutual Fund,Forex-HK,Forex,Forex-Spot,EGP/AUD,EGP,AUD,0.0281,406967513.0,11418312.2,8546317.77,Buy,2034837.57,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS0124,Bacardi,21-Aug-2023,21-Aug-2023,21-Aug-2023,Y,23-Aug-2023,CUST000124,Hannah White Mutual Fund,OTC,Urvashi Bajaj Pvt Ltd Company,Equity-LON,Forex,Forex-Spot,EGP/GBP,EGP,GBP,0.0144,291844942.08,4213177.85,6128743.78,Sell,1459224.71,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS0125,Bacardi,21-Mar-2023,21-Mar-2023,21-Mar-2023,Y,23-Mar-2023,CUST000125,Harini Wason Brokers Ltd,OTC,Nitesh Zachariah Mutual Fund,FixedIncome-HK,Forex,Forex-Spot,EGP/JPY,EGP,JPY,3.4113,24074248.09,82125480.67,505559.21,Buy,120371.24,EBS,New,Y,Y,Y,Physical,BKUS
FXS0126,FXGO,09-Nov-2023,09-Nov-2023,09-Nov-2023,Y,11-Nov-2023,CUST000126,Sherry Greene Pub Ltd Company,Broker,Ansh Sane Non-Banking Fin Co,FixedIncome-HK,Forex,Forex-Spot,ZAR/EGP,ZAR,EGP,2.8032,147941416.92,414706543.12,8284719.35,Sell,739707.08,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS0127,FXGO,19-Nov-2025,19-Nov-2025,19-Nov-2025,Y,21-Nov-2025,CUST000127,Jason Ramirez Non-Banking Fin Co,OTC,Nicholas Elliott Finance Company,Credit-NY,Forex,Forex-Spot,ZAR/CAD,ZAR,CAD,0.0706,166376972.83,11748039.14,9317110.48,Sell,1663769.73,EBS,New,Y,Y,Y,Physical,BKUS
FXS0128,Bacardi,08-Feb-2024,08-Feb-2024,08-Feb-2024,Y,10-Feb-2024,CUST000128,Patricia Butler Non-Banking Fin Co,Broker,Kathleen Duncan Banking Ltd,Credit-HK,Forex,Forex-Spot,EGP/CNY,EGP,CNY,0.1626,394259898.57,64097799.14,8279457.87,Sell,3942598.99,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS0129,Bacardi,23-May-2023,23-May-2023,23-May-2023,Y,25-May-2023,CUST000129,Isaac Mitter Banking Ltd,Broker,Chelsea Turner Non-Banking Fin Co,Credit-HK,Forex,Forex-Spot,VEF/GBP,VEF,GBP,0.0591,15712249.99,928589.98,1256980.0,Buy,157122.5,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS0130,Kondorplus,31-Aug-2023,31-Aug-2023,31-Aug-2023,Y,02-Sep-2023,CUST000130,Christopher Taylor Pub Ltd Company,OTC,Clive Grant Mutual Fund,FixedIncome-LON,Forex,Forex-Spot,ZAR/EUR,ZAR,EUR,0.0498,39570448.07,1970379.57,2215945.09,Buy,197852.24,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS0131,Bacardi,26-Nov-2025,26-Nov-2025,26-Nov-2025,Y,28-Nov-2025,CUST000131,Jessica Rojas Pvt Ltd Company,Broker,Jennifer White Pub Ltd Company,FixedIncome-NY,Forex,Forex-Spot,SGD/JPY,SGD,JPY,122.8871,11706959.59,1438634519.0,9131428.48,Buy,117069.6,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS0132,Bacardi,18-Jul-2025,18-Jul-2025,18-Jul-2025,Y,20-Jul-2025,CUST000132,Shelly Harper Non-Banking Fin Co,OTC,Francis Simpson Pub Ltd Company,Credit-LON,Forex,Forex-Spot,EGP/JPY,EGP,JPY,3.5426,303887921.67,1076545418.83,6381646.36,Sell,1519439.61,EBS,New,Y,N,Y,Physical,BKUS
FXS0133,Bacardi,21-Aug-2025,21-Aug-2025,21-Aug-2025,Y,23-Aug-2025,CUST000133,Tanay Dua Pub Ltd Company,OTC,Lori Oliver Brokers Ltd,Credit-NY,Forex,Forex-Spot,ZAR/INR,ZAR,INR,4.3155,170065941.63,733915604.02,9523692.73,Buy,1700659.42,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS0134,FXGO,02-Jan-2024,02-Jan-2024,02-Jan-2024,Y,04-Jan-2024,CUST000134,Anthony Melton Pub Ltd Company,Broker,Gabriel Snow Pvt Ltd Company,FixedIncome-NY,Forex,Forex-Spot,ZAR/JPY,ZAR,JPY,9.391,172682558.55,1621656370.37,9670223.28,Buy,1726825.59,EBS,New,Y,Y,Y,Physical,BKUS
FXS0135,FXGO,17-Feb-2023,17-Feb-2023,17-Feb-2023,Y,19-Feb-2023,CUST000135,Maurice Hart-Brennan Mutual Fund,OTC,Matthew Downs Brokers Ltd,Forex-NY,Forex,Forex-Spot,ZAR/USD,ZAR,USD,0.0526,62247562.03,3275036.68,3485863.47,Buy,622475.62,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS0136,FXGO,26-Nov-2025,26-Nov-2025,26-Nov-2025,Y,28-Nov-2025,CUST000136,Megan Ward Brokers Ltd,Broker,Nicholas Curtis Mutual Fund,Forex-HK,Forex,Forex-Spot,ZAR/USD,ZAR,USD,0.0604,127471131.72,7705449.6,7138383.38,Sell,637355.66,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS0137,Bacardi,29-May-2025,29-May-2025,29-May-2025,Y,31-May-2025,CUST000137,Steven Garrison Banking Ltd,OTC,Phillip Harris Banking Ltd,Credit-NY,Forex,Forex-Spot,USD/INR,USD,INR,86.4882,5349897.47,462702927.28,5349897.47,Buy,26749.49,Bloomberg,New,Y,Y,N,Physical,BKUS
FXS0138,Bacardi,28-Jul-2025,28-Jul-2025,28-Jul-2025,Y,30-Jul-2025,CUST000138,Angela Clark Brokers Ltd,Broker,Steven White Finance Company,Credit-NY,Forex,Forex-Spot,EUR/DKK,EUR,DKK,8.2298,8571467.39,70541573.95,9428614.12,Sell,42857.34,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS0139,FXGO,19-Nov-2025,19-Nov-2025,19-Nov-2025,Y,21-Nov-2025,CUST000139,Miss Lynne Coleman Finance Company,Broker,Chakradhar Dhar Pub Ltd Company,Credit-HK,Forex,Forex-Spot,DKK/ZAR,DKK,ZAR,2.3711,25886276.31,61379757.85,3882941.45,Sell,258862.76,EBS,New,Y,Y,Y,Physical,BKUS
FXS0140,Kondorplus,07-Jun-2023,07-Jun-2023,07-Jun-2023,Y,09-Jun-2023,CUST000140,Kamya Sule Pvt Ltd Company,OTC,Ronald Ellis Pub Ltd Company,Forex-HK,Forex,Forex-Spot,SGD/DKK,SGD,DKK,4.5617,3449640.66,15736125.98,2690719.72,Sell,17248.2,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS0141,FXGO,03-Feb-2023,03-Feb-2023,03-Feb-2023,Y,05-Feb-2023,CUST000141,Jose Mclaughlin Finance Company,OTC,Dr Jack Butcher Brokers Ltd,Forex-NY,Forex,Forex-Spot,USD/INR,USD,INR,88.387,5018477.85,443568057.88,5018477.85,Buy,50184.78,EBS,New,Y,Y,Y,Physical,BKUS
FXS0142,Bacardi,14-Feb-2023,14-Feb-2023,14-Feb-2023,Y,16-Feb-2023,CUST000142,Stacey Nicholson Finance Company,OTC,Yochana Garg Pub Ltd Company,FixedIncome-LON,Forex,Forex-Spot,ZAR/AUD,ZAR,AUD,0.0896,156619250.39,14033245.29,8770678.02,Sell,1566192.5,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS0143,Bacardi,11-Nov-2025,11-Nov-2025,11-Nov-2025,Y,13-Nov-2025,CUST000143,Ishani Prabhu Pvt Ltd Company,Broker,Peter Carey Banking Ltd,Credit-LON,Forex,Forex-Spot,USD/JPY,USD,JPY,134.5023,8728746.47,1174036299.93,8728746.47,Sell,87287.46,EBS,New,Y,Y,Y,Physical,BKUS
FXS0144,Kondorplus,14-Oct-2024,14-Oct-2024,14-Oct-2024,Y,16-Oct-2024,CUST000144,Ekaraj Buch Pub Ltd Company,Broker,Meghana Nadkarni Non-Banking Fin Co,Credit-HK,Forex,Forex-Spot,USD/EUR,USD,EUR,0.8894,2902646.73,2581516.47,2902646.73,Sell,29026.47,EBS,New,Y,Y,Y,Physical,BKUS
FXS0145,FXGO,11-Jun-2024,11-Jun-2024,11-Jun-2024,Y,13-Jun-2024,CUST000145,Joshua Oneal Non-Banking Fin Co,OTC,Mr Bruce Hughes Mutual Fund,Forex-NY,Forex,Forex-Spot,EGP/CAD,EGP,CAD,0.0254,375790003.85,9539834.45,7891590.08,Sell,3757900.04,Bloomberg,New,Y,Y,Y,Physical,BKUS
