Call_ID,Call_source_system,Agreement_id,Margin_type,Call_direction,Call_amount,Call_result,Call_result_reason,Call_date
CALL0248,Acadia,CSA_CP0248,VariationMargin,CallMade,11607798.58,Challenged,CSA difference,18-Nov-2025
CALL0249,Acadia,CSA_CP0249,VariationMargin,CallMade,11153966.46,Agreed,NA,21-Jul-2023
CALL0250,Acadia,CSA_CP0250,InitialMargin,CallMade,9390070.55,Agreed,NA,19-Nov-2025
CALL0251,Acadia,CSA_CP0251,InitialMargin,CallReceived,509288.98,Agreed,NA,19-Nov-2025
CALL0252,Acadia,CSA_CP0252,InitialMargin,CallReceived,20668541.27,Agreed,NA,04-Nov-2025
CALL0253,Acadia,CSA_CP0253,InitialMargin,CallMade,18002165.07,Agreed,NA,27-Nov-2025
CALL0254,Acadia,CSA_CP0254,VariationMargin,CallMade,4154701.17,Agreed,NA,28-Nov-2025
CALL0255,Acadia,CSA_CP0255,InitialMargin,CallReceived,12978948.41,Pending,NA,14-Nov-2025
CALL0256,Acadia,CSA_CP0256,InitialMargin,CallReceived,14133967.09,Agreed,NA,06-Nov-2025
CALL0257,Acadia,CSA_CP0257,VariationMargin,CallMade,19203157.87,Agreed,NA,19-Nov-2025
CALL0258,Acadia,CSA_CP0258,VariationMargin,CallMade,7441029.15,Agreed,NA,01-Dec-2025
CALL0259,Acadia,CSA_CP0259,InitialMargin,CallMade,39139930.03,Agreed,NA,20-Nov-2025
CALL0260,Acadia,CSA_CP0260,VariationMargin,CallMade,15727557.11,Agreed,NA,20-Aug-2024
CALL0261,Acadia,CSA_CP0261,VariationMargin,CallMade,6976438.7,Challenged,Trade Difference,09-Oct-2023
CALL0262,Acadia,CSA_CP0262,VariationMargin,CallReceived,6249439.54,Agreed,NA,19-Nov-2025
CALL0263,Acadia,CSA_CP0263,VariationMargin,CallReceived,27092606.81,Agreed,NA,20-Nov-2025
CALL0264,Acadia,CSA_CP0264,VariationMargin,CallMade,38950039.3,Agreed,NA,16-May-2025
CALL0265,Acadia,CSA_CP0265,VariationMargin,CallReceived,1474893.2,Challenged,Timing differnce,14-Nov-2025
CALL0266,Acadia,CSA_CP0266,InitialMargin,CallMade,11497958.76,Agreed,NA,12-Nov-2025
CALL0267,Acadia,CSA_CP0267,VariationMargin,CallReceived,12940933.35,Agreed,NA,13-Nov-2025
CALL0268,Acadia,CSA_CP0268,VariationMargin,CallReceived,8025053.99,Pending,NA,16-Mar-2023
CALL0269,Acadia,CSA_CP0269,VariationMargin,CallReceived,17467679.51,Agreed,NA,21-Nov-2025
CALL0270,Acadia,CSA_CP0270,VariationMargin,CallMade,15751275.03,Agreed,NA,29-Apr-2024
CALL0271,Acadia,CSA_CP0271,InitialMargin,CallMade,21098327.76,Agreed,NA,05-Nov-2025
CALL0272,Acadia,CSA_CP0272,VariationMargin,CallReceived,17008452.62,Challenged,Trade Difference,04-Jan-2024
CALL0273,Acadia,CSA_CP0273,InitialMargin,CallMade,13154267.58,Agreed,NA,21-Nov-2025
CALL0274,Acadia,CSA_CP0274,VariationMargin,CallMade,1140578.67,Disputed,CSA difference,28-Nov-2023
CALL0275,Acadia,CSA_CP0275,VariationMargin,CallMade,18402298.74,Agreed,NA,02-Dec-2025
CALL0276,Acadia,CSA_CP0276,VariationMargin,CallMade,4752786.78,Agreed,NA,25-Nov-2025
CALL0277,Acadia,CSA_CP0277,VariationMargin,CallMade,5610387.93,Disputed,Valuation difference,28-Nov-2025
CALL0278,Acadia,CSA_CP0278,VariationMargin,CallReceived,7717685.63,Agreed,NA,07-Nov-2025
CALL0279,Acadia,CSA_CP0279,VariationMargin,CallReceived,14906082.36,Agreed,NA,04-Nov-2025
CALL0280,Acadia,CSA_CP0280,VariationMargin,CallMade,3213593.85,Agreed,NA,18-Jun-2024
CALL0281,Acadia,CSA_CP0281,VariationMargin,CallMade,9262440.21,Challenged,CSA difference,10-Nov-2025
CALL0282,Acadia,CSA_CP0282,InitialMargin,CallMade,3958130.23,Agreed,NA,03-Nov-2025
CALL0283,Acadia,CSA_CP0283,InitialMargin,CallReceived,5741656.87,Pending,NA,26-Sep-2023
CALL0284,Acadia,CSA_CP0284,VariationMargin,CallMade,14893631.45,Challenged,CSA difference,20-Jan-2025
CALL0285,Acadia,CSA_CP0285,InitialMargin,CallMade,31125400.74,Agreed,NA,25-Nov-2025
CALL0286,Acadia,CSA_CP0286,VariationMargin,CallMade,26759269.35,Agreed,NA,25-Nov-2025
CALL0287,Acadia,CSA_CP0287,VariationMargin,CallReceived,3910730.88,Agreed,NA,06-Nov-2025
CALL0288,Acadia,CSA_CP0288,VariationMargin,CallMade,29099225.31,Agreed,NA,12-Nov-2025
CALL0289,Acadia,CSA_CP0289,VariationMargin,CallMade,3258670.33,Agreed,NA,14-Aug-2024
CALL0290,Acadia,CSA_CP0290,InitialMargin,CallMade,8766951.25,Agreed,NA,10-Nov-2025
CALL0291,Manual,CSA_CP0291,VariationMargin,CallMade,3533784.91,Agreed,NA,17-Nov-2025
CALL0292,Acadia,CSA_CP0292,VariationMargin,CallReceived,8587816.39,Agreed,NA,28-Nov-2025
CALL0293,Acadia,CSA_CP0293,VariationMargin,CallReceived,19385086.37,Agreed,NA,25-Nov-2025
CALL0294,Acadia,CSA_CP0294,VariationMargin,CallMade,6750365.52,Agreed,NA,06-Nov-2025
CALL0295,Acadia,CSA_CP0295,VariationMargin,CallReceived,8148582.49,Agreed,NA,11-Nov-2025
CALL0296,Acadia,CSA_CP0296,VariationMargin,CallReceived,26520343.34,Agreed,NA,20-Nov-2025
CALL0297,Acadia,CSA_CP0297,VariationMargin,CallMade,11202464.59,Agreed,NA,21-Feb-2025
CALL0298,Acadia,CSA_CP0298,VariationMargin,CallMade,7864887.41,Disputed,Timing differnce,25-Nov-2025
CALL0299,Acadia,CSA_CP0299,VariationMargin,CallReceived,7855217.62,Agreed,NA,11-Nov-2025
CALL0300,Acadia,CSA_CP0300,InitialMargin,CallMade,8998067.41,Agreed,NA,27-Nov-2025
CALL0301,Acadia,CSA_CP0301,NetCashMargin,CallMade,4089829.65,Disputed,Timing differnce,18-Sep-2024
CALL0302,Acadia,CSA_CP0302,VariationMargin,CallMade,7751071.97,Disputed,Trade Difference,11-Nov-2025
CALL0303,Acadia,CSA_CP0303,VariationMargin,CallMade,22813406.39,Pending,NA,17-Nov-2025
CALL0304,Acadia,CSA_CP0304,InitialMargin,CallMade,22304072.83,Agreed,NA,13-Nov-2025
CALL0305,Manual,CSA_CP0305,InitialMargin,CallReceived,17308332.08,Agreed,NA,12-Nov-2025
CALL0306,Acadia,CSA_CP0306,VariationMargin,CallMade,3039355.56,Pending,NA,06-Nov-2025
CALL0307,Acadia,CSA_CP0307,InitialMargin,CallMade,8830023.61,Disputed,Valuation difference,05-Dec-2025
CALL0308,Acadia,CSA_CP0308,InitialMargin,CallReceived,27644301.12,Agreed,NA,10-Nov-2025
CALL0309,Acadia,CSA_CP0309,InitialMargin,CallReceived,1995654.38,Agreed,NA,04-Dec-2024
CALL0310,Acadia,CSA_CP0310,VariationMargin,CallMade,6798278.16,Agreed,NA,01-Dec-2025
CALL0311,Acadia,CSA_CP0311,InitialMargin,CallMade,13622670.42,Agreed,NA,01-Dec-2025
CALL0312,Acadia,CSA_CP0312,VariationMargin,CallReceived,4574870.16,Pending,NA,25-Nov-2025
CALL0313,Acadia,CSA_CP0313,VariationMargin,CallMade,8519619.77,Agreed,NA,13-Nov-2025
CALL0314,Acadia,CSA_CP0314,InitialMargin,CallMade,9263139.4,Agreed,NA,16-Jan-2024
CALL0315,Acadia,CSA_CP0315,InitialMargin,CallReceived,11196553.67,Challenged,Timing differnce,26-Nov-2025
CALL0316,Acadia,CSA_CP0316,VariationMargin,CallMade,34347655.57,Challenged,Timing differnce,03-Dec-2025
CALL0317,Acadia,CSA_CP0317,InitialMargin,CallMade,6579186.86,Agreed,NA,07-Nov-2025
CALL0318,Acadia,CSA_CP0318,VariationMargin,CallMade,22446143.73,Agreed,NA,27-Nov-2025
CALL0319,Acadia,CSA_CP0319,VariationMargin,CallMade,2446897.06,Agreed,NA,01-Dec-2025
CALL0320,Acadia,CSA_CP0320,VariationMargin,CallMade,17497821.28,Challenged,Valuation difference,07-Nov-2025
CALL0321,Acadia,CSA_CP0321,VariationMargin,CallReceived,671951.44,Pending,NA,17-Nov-2025
CALL0322,Acadia,CSA_CP0322,VariationMargin,CallReceived,29856329.21,Agreed,NA,18-Nov-2025
CALL0323,Acadia,CSA_CP0323,VariationMargin,CallMade,22535847.34,Agreed,NA,17-Nov-2025
CALL0324,Acadia,CSA_CP0324,InitialMargin,CallMade,8208853.45,Agreed,NA,26-Nov-2025
CALL0325,Acadia,CSA_CP0325,VariationMargin,CallReceived,20546157.93,Agreed,NA,14-Nov-2025
CALL0326,Acadia,CSA_CP0326,VariationMargin,CallReceived,7675548.47,Agreed,NA,10-Nov-2025
CALL0327,Acadia,CSA_CP0327,InitialMargin,CallReceived,7851985.0,Agreed,NA,08-Apr-2025
CALL0328,Acadia,CSA_CP0328,VariationMargin,CallReceived,6809366.02,Challenged,Trade Difference,25-Nov-2025
CALL0329,Acadia,CSA_CP0329,InitialMargin,CallMade,19095006.82,Agreed,NA,20-Nov-2025
CALL0330,Acadia,CSA_CP0330,VariationMargin,CallMade,14252403.66,Pending,NA,17-Nov-2025
CALL0331,Manual,CSA_CP0331,InitialMargin,CallMade,16756903.84,Agreed,NA,28-Nov-2025
CALL0332,Manual,CSA_CP0332,InitialMargin,CallMade,2268422.28,Agreed,NA,05-Dec-2025
CALL0333,Manual,CSA_CP0333,InitialMargin,CallMade,2210340.79,Agreed,NA,06-Nov-2025
CALL0334,Acadia,CSA_CP0334,VariationMargin,CallReceived,13176981.04,Agreed,NA,12-Nov-2025
CALL0335,Acadia,CSA_CP0335,InitialMargin,CallReceived,2982596.53,Pending,NA,28-Jul-2025
CALL0336,Acadia,CSA_CP0336,InitialMargin,CallReceived,31319375.62,Challenged,Valuation difference,14-Nov-2025
CALL0337,Acadia,CSA_CP0337,NetCashMargin,CallMade,26213114.85,Pending,NA,26-Nov-2025
CALL0338,Acadia,CSA_CP0338,InitialMargin,CallMade,2604782.4,Pending,NA,26-Nov-2025
CALL0339,Acadia,CSA_CP0339,InitialMargin,CallMade,10266748.15,Agreed,NA,16-Oct-2024
CALL0340,Acadia,CSA_CP0340,VariationMargin,CallReceived,20261735.5,Agreed,NA,12-Nov-2025
CALL0341,Acadia,CSA_CP0341,NetCashMargin,CallMade,644183.57,Disputed,Valuation difference,03-Dec-2025
CALL0342,Acadia,CSA_CP0342,VariationMargin,CallReceived,17587715.75,Agreed,NA,12-Nov-2025
CALL0343,Acadia,CSA_CP0343,VariationMargin,CallMade,1091983.71,Agreed,NA,03-Dec-2025
CALL0344,Acadia,CSA_CP0344,NetCashMargin,CallReceived,4396616.84,Agreed,NA,28-Nov-2025
CALL0345,Acadia,CSA_CP0345,InitialMargin,CallMade,9299228.93,Agreed,NA,13-Nov-2025
CALL0346,Acadia,CSA_CP0346,InitialMargin,CallReceived,851073.14,Challenged,CSA difference,28-Nov-2025
CALL0347,Acadia,CSA_CP0347,NetCashMargin,CallMade,22258026.51,Disputed,Trade Difference,17-Feb-2025
CALL0348,Acadia,CSA_CP0348,VariationMargin,CallReceived,5390182.94,Challenged,Trade Difference,04-Dec-2025
CALL0349,Acadia,CSA_CP0349,VariationMargin,CallReceived,8403376.51,Challenged,Timing differnce,12-Nov-2025
CALL0350,Acadia,CSA_CP0350,InitialMargin,CallMade,4712003.1,Challenged,Valuation difference,02-Mar-2023
CALL0351,Acadia,CSA_CP0351,InitialMargin,CallMade,23474631.81,Agreed,NA,20-Nov-2025
CALL0352,Acadia,CSA_CP0352,InitialMargin,CallReceived,8609218.06,Agreed,NA,07-Mar-2023
CALL0353,Acadia,CSA_CP0353,InitialMargin,CallReceived,1015793.24,Disputed,Valuation difference,02-Jul-2024
CALL0354,Acadia,CSA_CP0354,InitialMargin,CallMade,722336.75,Agreed,NA,04-Nov-2025
CALL0355,Acadia,CSA_CP0355,VariationMargin,CallReceived,14427678.51,Agreed,NA,28-Nov-2025
CALL0356,Acadia,CSA_CP0356,VariationMargin,CallReceived,3131720.3,Agreed,NA,03-Dec-2025
CALL0357,Acadia,CSA_CP0357,VariationMargin,CallMade,12650825.79,Agreed,NA,26-Nov-2025
CALL0358,Acadia,CSA_CP0358,VariationMargin,CallMade,22109212.04,Agreed,NA,11-Nov-2025
CALL0359,Acadia,CSA_CP0359,VariationMargin,CallMade,42271224.69,Challenged,Trade Difference,02-Dec-2025
CALL0360,Acadia,CSA_CP0360,NetCashMargin,CallReceived,27283435.43,Agreed,NA,03-Feb-2023
CALL0361,Acadia,CSA_CP0361,VariationMargin,CallReceived,5910839.61,Agreed,NA,04-Nov-2025
CALL0362,Acadia,CSA_CP0362,InitialMargin,CallReceived,23854839.92,Disputed,CSA difference,03-Jul-2025
CALL0363,Manual,CSA_CP0363,InitialMargin,CallMade,33497343.23,Agreed,NA,14-Nov-2025
CALL0364,Acadia,CSA_CP0364,InitialMargin,CallMade,11055929.98,Agreed,NA,07-Nov-2025
CALL0365,Acadia,CSA_CP0365,VariationMargin,CallReceived,26853208.4,Agreed,NA,22-Jan-2025
CALL0366,Acadia,CSA_CP0366,VariationMargin,CallReceived,23036778.52,Challenged,Valuation difference,02-Dec-2025
CALL0367,Acadia,CSA_CP0367,VariationMargin,CallMade,12847340.41,Disputed,Trade Difference,11-Nov-2025
CALL0368,Manual,CSA_CP0368,VariationMargin,CallReceived,11157714.14,Agreed,NA,01-Dec-2025
CALL0369,Acadia,CSA_CP0369,VariationMargin,CallReceived,38005949.14,Agreed,NA,24-Nov-2025
CALL0370,Acadia,CSA_CP0370,VariationMargin,CallReceived,13138829.66,Agreed,NA,28-Aug-2023
CALL0371,Acadia,CSA_CP0371,VariationMargin,CallMade,5256043.24,Agreed,NA,05-Dec-2025
CALL0372,Acadia,CSA_CP0372,VariationMargin,CallReceived,6772826.04,Agreed,NA,31-May-2023
CALL0373,Manual,CSA_CP0373,NetCashMargin,CallReceived,20463046.04,Challenged,Timing differnce,03-Nov-2025
CALL0374,Acadia,CSA_CP0374,VariationMargin,CallReceived,7631706.58,Pending,NA,11-Nov-2025
CALL0375,Acadia,CSA_CP0375,InitialMargin,CallReceived,5275337.88,Pending,NA,03-Dec-2025
CALL0376,Acadia,CSA_CP0376,NetCashMargin,CallMade,28222030.88,Agreed,NA,05-Nov-2025
CALL0377,Acadia,CSA_CP0377,VariationMargin,CallMade,1688678.1,Agreed,NA,19-Nov-2025
CALL0378,Acadia,CSA_CP0378,VariationMargin,CallReceived,31921653.29,Challenged,Timing differnce,02-Dec-2025
CALL0379,Acadia,CSA_CP0379,InitialMargin,CallMade,12242035.73,Agreed,NA,25-Nov-2025
CALL0380,Acadia,CSA_CP0380,InitialMargin,CallReceived,7811072.12,Agreed,NA,02-Dec-2025
CALL0381,Acadia,CSA_CP0381,VariationMargin,CallReceived,3317916.12,Agreed,NA,03-Dec-2025
CALL0382,Acadia,CSA_CP0382,InitialMargin,CallReceived,1313141.75,Agreed,NA,16-Nov-2023
CALL0383,Acadia,CSA_CP0383,VariationMargin,CallMade,24464626.67,Pending,NA,10-Nov-2025
CALL0384,Manual,CSA_CP0384,InitialMargin,CallReceived,9472914.42,Agreed,NA,31-May-2024
CALL0385,Acadia,CSA_CP0385,VariationMargin,CallMade,6456729.41,Pending,NA,27-Nov-2025
CALL0386,Acadia,CSA_CP0386,InitialMargin,CallMade,17128397.68,Agreed,NA,14-Nov-2025
CALL0387,Acadia,CSA_CP0387,VariationMargin,CallReceived,11172714.92,Agreed,NA,10-Nov-2025
CALL0388,Manual,CSA_CP0388,InitialMargin,CallMade,1755876.57,Challenged,Trade Difference,04-Dec-2025
CALL0389,Acadia,CSA_CP0389,VariationMargin,CallReceived,2163471.5,Disputed,CSA difference,04-Dec-2025
CALL0390,Acadia,CSA_CP0390,VariationMargin,CallReceived,3040896.52,Pending,NA,22-Sep-2025
CALL0391,Acadia,CSA_CP0391,VariationMargin,CallReceived,20464283.52,Agreed,NA,24-Oct-2025
CALL0392,Acadia,CSA_CP0392,VariationMargin,CallReceived,31650359.19,Agreed,NA,28-Nov-2025
CALL0393,Acadia,CSA_CP0393,VariationMargin,CallMade,22621107.14,Pending,NA,16-Dec-2024
CALL0394,Manual,CSA_CP0394,InitialMargin,CallReceived,10298726.16,Agreed,NA,29-Sep-2023
CALL0395,Acadia,CSA_CP0395,InitialMargin,CallMade,8008205.97,Agreed,NA,02-Jun-2023
CALL0396,Acadia,CSA_CP0396,VariationMargin,CallReceived,9042764.1,Agreed,NA,19-Nov-2025
CALL0397,Acadia,CSA_CP0397,VariationMargin,CallReceived,18509743.29,Agreed,NA,17-Nov-2025
CALL0398,Acadia,CSA_CP0398,NetCashMargin,CallReceived,8254086.62,Agreed,NA,04-Dec-2025
CALL0399,Acadia,CSA_CP0399,VariationMargin,CallReceived,15269538.36,Challenged,Valuation difference,28-Oct-2024
CALL0400,Acadia,CSA_CP0400,VariationMargin,CallReceived,2626926.35,Agreed,NA,02-Dec-2025
CALL0401,Acadia,CSA_CP0401,InitialMargin,CallMade,582955.0,Agreed,NA,06-May-2024
CALL0402,Acadia,CSA_CP0402,VariationMargin,CallReceived,7446347.3,Pending,NA,27-Nov-2025
CALL0403,Acadia,CSA_CP0403,NetCashMargin,CallMade,14715018.78,Agreed,NA,25-Sep-2024
CALL0404,Acadia,CSA_CP0404,InitialMargin,CallReceived,12906726.93,Disputed,Timing differnce,26-Nov-2025
CALL0405,Acadia,CSA_CP0405,InitialMargin,CallMade,12288200.8,Challenged,CSA difference,18-Nov-2025
CALL0406,Acadia,CSA_CP0406,VariationMargin,CallReceived,13764705.19,Agreed,NA,01-Dec-2025
CALL0407,Acadia,CSA_CP0407,VariationMargin,CallReceived,22563853.49,Disputed,Valuation difference,03-Nov-2025
CALL0408,Acadia,CSA_CP0408,VariationMargin,CallReceived,8572267.49,Pending,NA,10-Apr-2025
CALL0409,Acadia,CSA_CP0409,VariationMargin,CallMade,1641586.06,Pending,NA,28-Nov-2025
CALL0410,Acadia,CSA_CP0410,VariationMargin,CallMade,1332638.76,Agreed,NA,14-Nov-2025
CALL0411,Acadia,CSA_CP0411,VariationMargin,CallMade,7966915.96,Pending,NA,07-Nov-2025
CALL0412,Acadia,CSA_CP0412,VariationMargin,CallReceived,5503935.73,Agreed,NA,17-Nov-2025
CALL0413,Acadia,CSA_CP0413,VariationMargin,CallReceived,21160493.23,Challenged,CSA difference,13-Nov-2025
CALL0414,Acadia,CSA_CP0414,VariationMargin,CallMade,22749066.87,Agreed,NA,26-Nov-2025
CALL0415,Acadia,CSA_CP0415,InitialMargin,CallReceived,1088257.69,Agreed,NA,24-Nov-2025
CALL0416,Acadia,CSA_CP0416,InitialMargin,CallReceived,1638176.06,Agreed,NA,07-Nov-2025
CALL0417,Acadia,CSA_CP0417,InitialMargin,CallMade,16279537.73,Challenged,Timing differnce,17-Nov-2025
CALL0418,Acadia,CSA_CP0418,InitialMargin,CallMade,15357267.13,Agreed,NA,06-Nov-2025
CALL0419,Acadia,CSA_CP0419,InitialMargin,CallMade,20503661.86,Agreed,NA,29-Mar-2024
CALL0420,Acadia,CSA_CP0420,VariationMargin,CallReceived,19889462.29,Agreed,NA,21-Nov-2023
CALL0421,Acadia,CSA_CP0421,VariationMargin,CallMade,8348071.93,Disputed,Valuation difference,26-Nov-2025
CALL0422,Manual,CSA_CP0422,VariationMargin,CallReceived,15949340.76,Pending,NA,10-Nov-2025
CALL0423,Acadia,CSA_CP0423,InitialMargin,CallMade,3156009.65,Pending,NA,27-Nov-2025
CALL0424,Acadia,CSA_CP0424,VariationMargin,CallReceived,22230455.42,Agreed,NA,17-Nov-2025
CALL0425,Acadia,CSA_CP0425,VariationMargin,CallReceived,7911513.81,Disputed,Trade Difference,11-Nov-2025
CALL0426,Acadia,CSA_CP0426,InitialMargin,CallReceived,7235254.28,Challenged,Timing differnce,05-Dec-2025
CALL0427,Acadia,CSA_CP0427,InitialMargin,CallReceived,15988601.33,Disputed,Valuation difference,08-Oct-2025
CALL0428,Acadia,CSA_CP0428,InitialMargin,CallMade,10146672.47,Agreed,NA,11-Nov-2025
CALL0429,Acadia,CSA_CP0429,VariationMargin,CallReceived,17946379.93,Agreed,NA,29-Nov-2024
CALL0430,Acadia,CSA_CP0430,VariationMargin,CallReceived,3875539.15,Agreed,NA,08-Jul-2025
CALL0431,Acadia,CSA_CP0431,InitialMargin,CallMade,6000478.61,Disputed,Valuation difference,20-Nov-2025
CALL0432,Acadia,CSA_CP0432,VariationMargin,CallMade,12068443.17,Disputed,CSA difference,04-Nov-2025
CALL0433,Acadia,CSA_CP0433,VariationMargin,CallReceived,1506779.48,Agreed,NA,10-Feb-2023
CALL0434,Manual,CSA_CP0434,InitialMargin,CallReceived,7858282.86,Pending,NA,05-Dec-2025
CALL0435,Acadia,CSA_CP0435,InitialMargin,CallMade,3700761.12,Agreed,NA,03-Dec-2025
CALL0436,Acadia,CSA_CP0436,VariationMargin,CallReceived,4908889.29,Challenged,CSA difference,04-Dec-2025
CALL0437,Acadia,CSA_CP0437,InitialMargin,CallReceived,12819427.16,Agreed,NA,04-Dec-2025
CALL0438,Acadia,CSA_CP0438,InitialMargin,CallMade,7067276.05,Agreed,NA,29-Jul-2024
CALL0439,Acadia,CSA_CP0439,VariationMargin,CallReceived,23098693.18,Agreed,NA,20-Nov-2025
CALL0440,Acadia,CSA_CP0440,VariationMargin,CallReceived,21733534.43,Agreed,NA,04-Nov-2025
CALL0441,Acadia,CSA_CP0441,VariationMargin,CallReceived,15442629.08,Challenged,Valuation difference,02-Dec-2025
CALL0442,Acadia,CSA_CP0442,VariationMargin,CallReceived,9278802.76,Agreed,NA,17-Nov-2025
CALL0443,Acadia,CSA_CP0443,VariationMargin,CallReceived,16828001.83,Agreed,NA,02-Aug-2023
CALL0444,Acadia,CSA_CP0444,VariationMargin,CallMade,8502189.74,Disputed,CSA difference,24-Feb-2025
CALL0445,Acadia,CSA_CP0445,InitialMargin,CallMade,13375513.66,Agreed,NA,10-Nov-2025
CALL0446,Acadia,CSA_CP0446,InitialMargin,CallReceived,2612752.46,Agreed,NA,12-Nov-2025
CALL0447,Acadia,CSA_CP0447,VariationMargin,CallMade,12401764.0,Pending,NA,21-Nov-2025
CALL0448,Acadia,CSA_CP0448,NetCashMargin,CallReceived,26818270.8,Agreed,NA,10-Nov-2025
CALL0449,Acadia,CSA_CP0449,VariationMargin,CallReceived,7881464.6,Disputed,Trade Difference,25-Nov-2025
CALL0450,Acadia,CSA_CP0450,VariationMargin,CallMade,19490749.88,Pending,NA,24-Nov-2025
CALL0451,Acadia,CSA_CP0451,InitialMargin,CallMade,2032992.81,Agreed,NA,26-Nov-2025
CALL0452,Acadia,CSA_CP0452,VariationMargin,CallMade,4220319.59,Agreed,NA,28-Nov-2025
CALL0453,Acadia,CSA_CP0453,InitialMargin,CallMade,15737511.45,Challenged,Valuation difference,14-Nov-2025
CALL0454,Manual,CSA_CP0454,VariationMargin,CallReceived,11685299.95,Disputed,Valuation difference,04-Jul-2024
CALL0455,Manual,CSA_CP0455,VariationMargin,CallReceived,327262.81,Agreed,NA,24-Nov-2025
CALL0456,Acadia,CSA_CP0456,InitialMargin,CallMade,32539983.38,Agreed,NA,04-Jan-2023
CALL0457,Acadia,CSA_CP0457,InitialMargin,CallReceived,2574541.0,Agreed,NA,18-Nov-2025
CALL0458,Acadia,CSA_CP0458,InitialMargin,CallReceived,14407854.68,Challenged,CSA difference,21-Nov-2025
CALL0459,Acadia,CSA_CP0459,InitialMargin,CallMade,5470369.66,Agreed,NA,21-Nov-2025
CALL0460,Acadia,CSA_CP0460,InitialMargin,CallReceived,1802006.14,Challenged,Timing differnce,14-Nov-2025
CALL0461,Acadia,CSA_CP0461,InitialMargin,CallReceived,9756901.2,Agreed,NA,04-Dec-2025
CALL0462,Acadia,CSA_CP0462,InitialMargin,CallMade,8369591.37,Disputed,Trade Difference,03-Nov-2025
CALL0463,Acadia,CSA_CP0463,NetCashMargin,CallMade,1011969.56,Challenged,Trade Difference,20-Nov-2025
CALL0464,Acadia,CSA_CP0464,InitialMargin,CallReceived,9943201.17,Agreed,NA,05-Nov-2025
CALL0465,Acadia,CSA_CP0465,InitialMargin,CallReceived,6528779.08,Challenged,Timing differnce,13-Nov-2025
CALL0466,Acadia,CSA_CP0466,VariationMargin,CallMade,12863296.82,Agreed,NA,04-Dec-2025
CALL0467,Acadia,CSA_CP0467,VariationMargin,CallReceived,4349610.42,Agreed,NA,26-Nov-2025
CALL0468,Acadia,CSA_CP0468,VariationMargin,CallReceived,17707041.47,Challenged,Timing differnce,17-Nov-2025
CALL0469,Acadia,CSA_CP0469,VariationMargin,CallReceived,8990815.9,Agreed,NA,24-Nov-2025
CALL0470,Acadia,CSA_CP0470,VariationMargin,CallMade,15478348.61,Pending,NA,20-Nov-2025
CALL0471,Acadia,CSA_CP0471,InitialMargin,CallMade,12749457.74,Agreed,NA,28-Nov-2025
CALL0472,Acadia,CSA_CP0472,VariationMargin,CallReceived,12605479.54,Agreed,NA,14-Nov-2025
CALL0473,Acadia,CSA_CP0473,NetCashMargin,CallMade,20255446.53,Agreed,NA,12-Jun-2025
CALL0474,Acadia,CSA_CP0474,InitialMargin,CallMade,3560061.2,Agreed,NA,24-Jun-2024
CALL0475,Acadia,CSA_CP0475,VariationMargin,CallMade,19695809.34,Agreed,NA,02-Sep-2024
CALL0476,Acadia,CSA_CP0476,VariationMargin,CallReceived,10547873.93,Agreed,NA,05-Nov-2025
CALL0477,Acadia,CSA_CP0477,VariationMargin,CallMade,1251898.46,Agreed,NA,28-Nov-2025
CALL0478,Acadia,CSA_CP0478,InitialMargin,CallReceived,18267571.02,Agreed,NA,05-Dec-2025
CALL0479,Acadia,CSA_CP0479,VariationMargin,CallMade,3526749.7,Agreed,NA,03-Dec-2025
CALL0480,Acadia,CSA_CP0480,InitialMargin,CallMade,18235866.17,Challenged,Valuation difference,25-May-2023
CALL0481,Acadia,CSA_CP0481,NetCashMargin,CallMade,3032873.16,Agreed,NA,21-Nov-2025
CALL0482,Acadia,CSA_CP0482,VariationMargin,CallReceived,10385197.62,Disputed,Valuation difference,24-Nov-2025
CALL0483,Acadia,CSA_CP0483,VariationMargin,CallMade,17875453.75,Agreed,NA,20-Nov-2025
CALL0484,Acadia,CSA_CP0484,InitialMargin,CallReceived,16630491.85,Agreed,NA,12-Nov-2025
CALL0485,Acadia,CSA_CP0485,InitialMargin,CallMade,33900161.95,Agreed,NA,21-Nov-2025
CALL0486,Acadia,CSA_CP0486,NetCashMargin,CallMade,8172879.64,Agreed,NA,24-Apr-2023
CALL0487,Acadia,CSA_CP0487,VariationMargin,CallReceived,1007170.34,Agreed,NA,13-Nov-2025
CALL0488,Acadia,CSA_CP0488,VariationMargin,CallMade,3499379.64,Agreed,NA,18-Mar-2025
CALL0489,Acadia,CSA_CP0489,VariationMargin,CallMade,2021423.16,Disputed,CSA difference,03-Nov-2025
CALL0490,Acadia,CSA_CP0490,VariationMargin,CallReceived,18809230.1,Agreed,NA,13-Nov-2025
CALL0491,Acadia,CSA_CP0491,VariationMargin,CallReceived,3041374.32,Agreed,NA,01-Aug-2023
CALL0492,Acadia,CSA_CP0492,VariationMargin,CallMade,20374392.24,Agreed,NA,14-Nov-2025
CALL0493,Acadia,CSA_CP0493,InitialMargin,CallReceived,12290288.8,Challenged,Trade Difference,13-May-2024
CALL0494,Acadia,CSA_CP0494,VariationMargin,CallReceived,18097501.05,Agreed,NA,03-Dec-2025
CALL0495,Acadia,CSA_CP0495,InitialMargin,CallReceived,14141683.47,Pending,NA,10-Nov-2025
