Trade_ID,Booking_system,Trade_date,Value_date,Confirmation Date,Confirmation_flg,Settlement_date,Customer_ID,Customer Name,Counterparty_Type,Counterparty,Trading_Desk_ID,Product_type,Product_subtype,Buy_sell,Trade_quantity,Trade_currency,Price,Gross_amount,Gross_amount_USD,Net_amount,Fees_commission,Execution_venue,Order_type,Trade_status,Settlement_status,Settlement_type,Trade_capture_stp,Settlement_stp,Legal_entity,Portfolio_strategy
EQT0074,Kondorplus,29-Aug-2024,29-Aug-2024,29-Aug-2024,Y,31-Aug-2024,CUST000074,Vritti Chauhan Finance Company,Broker,Bhavani Singh Pvt Ltd Company,Credit-LON,Equity,Cash Equity,Sell,55448,USD,290.39,16101693.59,16101693.59,16101693.59,80508.47,MTF,Limit,New,Y,Physical,Y,Y,BKUS,Passive
EQT0075,Bacardi,03-Dec-2025,03-Dec-2025,03-Dec-2025,N,05-Dec-2025,CUST000075,Dawn Hensley Pvt Ltd Company,OTC,Dhruv Rattan Mutual Fund,Credit-HK,Equity,Cash Equity,Sell,137546,SGD,462.1,63560351.73,49577074.35,63560351.73,635603.52,OTC,Market,New,Y,Physical,N,Y,BKUS,Passive
EQT0076,Bloomberg,06-Jul-2023,06-Jul-2023,06-Jul-2023,Y,08-Jul-2023,CUST000076,Frederick Kothari Finance Company,OTC,Omaja Kara Mutual Fund,Forex-LON,Equity,Cash Equity,Sell,22667,USD,349.68,7926256.72,7926256.72,7926256.72,39631.28,OTC,Market,New,Y,Physical,Y,Y,BKUS,Passive
EQT0077,Bloomberg,22-May-2025,22-May-2025,22-May-2025,Y,24-May-2025,CUST000077,Kevin Patterson Brokers Ltd,Broker,Amy Choi Pub Ltd Company,Equity-NY,Equity,Cash Equity,Buy,759966,USD,27.45,20863504.26,20863504.26,20863504.26,104317.52,MTF,Limit,New,Y,Physical,Y,Y,BKUS,Active
EQT0078,Bloomberg,03-Dec-2025,03-Dec-2025,03-Dec-2025,Y,05-Dec-2025,CUST000078,Finn Dugar Mutual Fund,Broker,Juan Moore Brokers Ltd,Credit-HK,Equity,Cash Equity,Buy,153371,EUR,320.46,49149008.29,54063909.11,49149008.29,491490.08,Exchange,Market,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT0079,Bacardi,27-Nov-2025,27-Nov-2025,27-Nov-2025,Y,29-Nov-2025,CUST000079,David Mann Pub Ltd Company,Broker,Ekavir Kaur Non-Banking Fin Co,Credit-HK,Equity,Cash Equity,Sell,172857,USD,321.92,55647120.64,55647120.64,55647120.64,278235.6,MTF,Market,New,Y,Physical,Y,Y,BKUS,Passive
EQT0080,Kondorplus,17-Oct-2023,17-Oct-2023,17-Oct-2023,Y,19-Oct-2023,CUST000080,Pavani Contractor Pub Ltd Company,OTC,Maria Kerr Mutual Fund,Equity-HK,Equity,Cash Equity,Sell,513996,USD,104.31,53616519.52,53616519.52,53616519.52,268082.6,OTC,Limit,New,Y,Physical,Y,Y,BKUS,Passive
EQT0081,Bloomberg,18-Mar-2025,18-Mar-2025,18-Mar-2025,Y,20-Mar-2025,CUST000081,Linda Holloway Mutual Fund,CCP,Jessica Harrison Mutual Fund,Equity-LON,Equity,Cash Equity,Buy,147391,USD,274.94,40524080.67,40524080.67,40524080.67,405240.81,MTF,Stop,New,Y,Physical,Y,Y,BKUS,Diversify
EQT0082,Bacardi,31-Aug-2023,31-Aug-2023,31-Aug-2023,Y,02-Sep-2023,CUST000082,Jessica George Mutual Fund,CCP,Morgan Munoz Non-Banking Fin Co,Credit-HK,Equity,Cash Equity,Sell,70079,USD,412.77,28927177.04,28927177.04,28927177.04,144635.89,MTF,Limit,New,Y,Physical,Y,Y,BKUS,Passive
EQT0083,Kondorplus,07-Apr-2025,07-Apr-2025,07-Apr-2025,Y,09-Apr-2025,CUST000083,Laurie Smith Pvt Ltd Company,CCP,Samantha Johnston Pub Ltd Company,FixedIncome-HK,Equity,Cash Equity,Sell,714225,USD,108.34,77382625.76,77382625.76,77382625.76,773826.26,Exchange,Limit,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT0084,Bloomberg,11-Mar-2024,11-Mar-2024,11-Mar-2024,Y,13-Mar-2024,CUST000084,Sydney White Banking Ltd,CCP,Madison Vasquez Brokers Ltd,Credit-NY,Equity,Cash Equity,Buy,186893,USD,415.6,77672409.29,77672409.29,77672409.29,388362.05,Exchange,Market,New,Y,Physical,Y,Y,BKUS,Diversify
EQT0085,Kondorplus,05-Mar-2024,05-Mar-2024,05-Mar-2024,Y,07-Mar-2024,CUST000085,Frank Garcia Pvt Ltd Company,Broker,Forum Sabharwal Brokers Ltd,Forex-HK,Equity,Cash Equity,Sell,448207,USD,137.09,61445722.66,61445722.66,61445722.66,307228.61,Exchange,Stop,New,Y,Physical,Y,Y,BKUS,Diversify
EQT0086,Bloomberg,12-Sep-2024,12-Sep-2024,12-Sep-2024,Y,14-Sep-2024,CUST000086,Mr Julian Nicholson Non-Banking Fin Co,OTC,Ekiya D’Alia Finance Company,Forex-NY,Equity,Cash Equity,Sell,163084,USD,138.97,22663954.02,22663954.02,22663954.02,113319.77,OTC,Market,New,Y,Physical,Y,Y,BKUS,Diversify
EQT0087,Bloomberg,04-Aug-2023,04-Aug-2023,04-Aug-2023,Y,06-Aug-2023,CUST000087,Turvi Sachdev Finance Company,OTC,Barbara Joyce Finance Company,FixedIncome-LON,Equity,Cash Equity,Sell,146369,USD,155.11,22703809.63,22703809.63,22703809.63,227038.1,OTC,Stop,New,N,Physical,Y,Y,BKUS,Passive
EQT0088,Bacardi,31-Jul-2024,31-Jul-2024,31-Jul-2024,Y,02-Aug-2024,CUST000088,Christina Dunn Non-Banking Fin Co,OTC,Jessica Wolfe Finance Company,FixedIncome-HK,Equity,Cash Equity,Sell,154283,EUR,470.61,72606816.13,79867497.74,72606816.13,363034.08,OTC,Market,New,Y,Physical,Y,Y,BKUS,Passive
EQT0089,Bloomberg,28-Nov-2025,28-Nov-2025,28-Nov-2025,Y,30-Nov-2025,CUST000089,Christopher Pierce Pvt Ltd Company,OTC,Anna Gay Finance Company,FixedIncome-HK,Equity,Cash Equity,Buy,981504,USD,92.82,91104064.84,91104064.84,91104064.84,911040.65,OTC,Market,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT0090,Kondorplus,30-May-2024,30-May-2024,30-May-2024,Y,01-Jun-2024,CUST000090,Wishi Manne Finance Company,OTC,Denise Davenport Pvt Ltd Company,FixedIncome-NY,Equity,Cash Equity,Buy,239681,USD,311.87,74748925.34,74748925.34,74748925.34,747489.25,OTC,Stop,New,Y,Physical,Y,Y,BKUS,Passive
EQT0091,Kondorplus,15-Apr-2024,15-Apr-2024,15-Apr-2024,Y,17-Apr-2024,CUST000091,Ekaraj Majumdar Finance Company,CCP,Harini Tripathi Pub Ltd Company,FixedIncome-LON,Equity,Cash Equity,Buy,13627265,DKK,44.48,606111968.55,90916795.28,606111968.55,6061119.69,MTF,Market,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT0092,Bacardi,11-Nov-2025,11-Nov-2025,11-Nov-2025,Y,13-Nov-2025,CUST000092,Manthan Sekhon Banking Ltd,OTC,Haley Arnold Finance Company,Credit-LON,Equity,Cash Equity,Buy,37421,USD,254.47,9522810.64,9522810.64,9522810.64,95228.11,OTC,Stop,New,Y,Physical,Y,Y,BKUS,Passive
EQT0093,Bacardi,04-Mar-2024,04-Mar-2024,04-Mar-2024,Y,06-Mar-2024,CUST000093,Michael Armstrong Non-Banking Fin Co,Broker,Nirja Bassi Pvt Ltd Company,Equity-LON,Equity,Cash Equity,Buy,1320351,EUR,48.4,63899582.59,70289540.85,63899582.59,638995.83,MTF,Market,New,Y,Physical,Y,Y,BKUS,Diversify
EQT0094,Bloomberg,18-Jan-2023,18-Jan-2023,18-Jan-2023,Y,20-Jan-2023,CUST000094,Libni Doshi Finance Company,Broker,Andrew Shaw MD Brokers Ltd,FixedIncome-LON,Equity,Cash Equity,Buy,1431620,EGP,333.83,477919924.28,10036318.41,477919924.28,4779199.24,Exchange,Limit,New,Y,Physical,N,Y,BKUS,Active
EQT0095,Bacardi,25-Jan-2024,25-Jan-2024,25-Jan-2024,Y,27-Jan-2024,CUST000095,Joyce Bowen Finance Company,CCP,Matthew Moore Mutual Fund,Equity-LON,Equity,Cash Equity,Buy,66140,USD,231.71,15325151.24,15325151.24,15325151.24,153251.51,Exchange,Limit,New,Y,Physical,Y,Y,BKUS,Passive
EQT0096,Kondorplus,23-May-2025,23-May-2025,23-May-2025,Y,25-May-2025,CUST000096,Joe Brooks-Barton Pvt Ltd Company,CCP,Shannon James Pvt Ltd Company,Credit-LON,Equity,Cash Equity,Sell,126208,CNY,467.07,58948501.94,8252790.27,58948501.94,589485.02,Exchange,Market,New,Y,Physical,Y,Y,BKUS,Passive
EQT0097,Bloomberg,19-May-2023,19-May-2023,19-May-2023,Y,21-May-2023,CUST000097,Amanda Jones Finance Company,CCP,Glenn Wall Banking Ltd,Equity-LON,Equity,Cash Equity,Sell,569702,USD,110.96,63211370.53,63211370.53,63211370.53,632113.71,Exchange,Market,New,Y,Physical,Y,Y,BKUS,Passive
EQT0098,Kondorplus,01-Jul-2025,01-Jul-2025,01-Jul-2025,Y,03-Jul-2025,CUST000098,Jay Carr Non-Banking Fin Co,OTC,Ojas Mistry Finance Company,FixedIncome-LON,Equity,Cash Equity,Buy,11410736,INR,358.62,4092119313.11,49105431.76,4092119313.11,20460596.57,OTC,Limit,New,Y,Physical,Y,Y,BKUS,Active
EQT0099,Kondorplus,17-Nov-2025,17-Nov-2025,17-Nov-2025,Y,19-Nov-2025,CUST000099,Elaine Brooks Pub Ltd Company,CCP,Joseph Knight Brokers Ltd,Credit-NY,Equity,Cash Equity,Sell,1248217,USD,76.45,95426984.76,95426984.76,95426984.76,954269.85,Exchange,Market,New,Y,Physical,Y,Y,BKUS,Passive
EQT0100,Bacardi,31-Mar-2023,31-Mar-2023,31-Mar-2023,Y,02-Apr-2023,CUST000100,Irene Taylor Brokers Ltd,Broker,Cynthia Durham Mutual Fund,Equity-LON,Equity,Cash Equity,Sell,1313417,ZAR,291.69,383109191.14,21454114.7,383109191.14,3831091.91,Exchange,Stop,New,Y,Physical,Y,Y,BKUS,Diversify
EQT0101,Bacardi,26-Jun-2025,26-Jun-2025,26-Jun-2025,Y,28-Jun-2025,CUST000101,Tripti Kumer Non-Banking Fin Co,CCP,Christopher Sutton Pvt Ltd Company,Equity-LON,Equity,Cash Equity,Buy,284993,USD,294.31,83875672.42,83875672.42,83875672.42,419378.36,Exchange,Limit,New,Y,Physical,Y,Y,BKUS,Active
EQT0102,Bloomberg,30-Jan-2025,30-Jan-2025,30-Jan-2025,Y,01-Feb-2025,CUST000102,Jeremy Reed Mutual Fund,CCP,Panini Krishna Non-Banking Fin Co,Equity-HK,Equity,Cash Equity,Buy,17704,GBP,421.08,7455071.53,9318839.41,7455071.53,74550.72,MTF,Limit,New,Y,Physical,Y,Y,BKUS,Diversify
EQT0103,Bacardi,16-Jun-2025,16-Jun-2025,16-Jun-2025,Y,18-Jun-2025,CUST000103,Vasudha Chhabra Non-Banking Fin Co,Broker,Lakshmi Parmer Pvt Ltd Company,FixedIncome-HK,Equity,Cash Equity,Sell,530381,USD,126.43,67056264.35,67056264.35,67056264.35,670562.64,MTF,Market,New,Y,Physical,Y,Y,BKUS,Diversify
EQT0104,Bloomberg,21-Jun-2024,21-Jun-2024,21-Jun-2024,Y,23-Jun-2024,CUST000104,Mary Hill Finance Company,OTC,Melissa Garner Mutual Fund,FixedIncome-HK,Equity,Cash Equity,Sell,133673,USD,109.69,14662826.23,14662826.23,14662826.23,73314.13,OTC,Market,New,Y,Physical,Y,Y,BKUS,Active
EQT0105,Bloomberg,28-Mar-2024,28-Mar-2024,28-Mar-2024,Y,30-Mar-2024,CUST000105,Victor Pandey Finance Company,Broker,Connor King Brokers Ltd,Credit-HK,Equity,Cash Equity,Sell,302272,USD,130.22,39363225.04,39363225.04,39363225.04,393632.25,Exchange,Limit,New,Y,Physical,Y,Y,BKUS,Diversify
EQT0106,Kondorplus,14-Feb-2024,14-Feb-2024,14-Feb-2024,Y,16-Feb-2024,CUST000106,Jeremiah Riley Pvt Ltd Company,Broker,Gautam Merchant Banking Ltd,Equity-LON,Equity,Cash Equity,Sell,3966215,ZAR,389.32,1544117832.38,86470598.61,1544117832.38,15441178.32,MTF,Limit,New,Y,Physical,Y,Y,BKUS,Diversify
EQT0107,Kondorplus,05-Jul-2023,05-Jul-2023,05-Jul-2023,Y,07-Jul-2023,CUST000107,Yachana Mahajan Non-Banking Fin Co,Broker,Aarini Subramaniam Banking Ltd,Credit-LON,Equity,Cash Equity,Sell,275705,USD,345.11,95147255.18,95147255.18,95147255.18,951472.55,MTF,Limit,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT0108,Kondorplus,11-Jun-2024,11-Jun-2024,11-Jun-2024,Y,13-Jun-2024,CUST000108,Upadhriti Borra Non-Banking Fin Co,Broker,Vincent Dalton Finance Company,Equity-HK,Equity,Cash Equity,Buy,110171,EUR,260.41,28690013.76,31559015.13,28690013.76,286900.14,Exchange,Limit,New,Y,Physical,Y,Y,BKUS,Passive
EQT0109,Bacardi,05-Dec-2025,05-Dec-2025,05-Dec-2025,Y,07-Dec-2025,CUST000109,Gautam Rana Non-Banking Fin Co,OTC,Joshua Gibson Pvt Ltd Company,FixedIncome-NY,Equity,Cash Equity,Buy,92718,USD,271.94,25213650.21,25213650.21,25213650.21,252136.5,OTC,Stop,New,N,Physical,Y,Y,BKUS,Rebalance
EQT0110,Bacardi,07-Apr-2025,07-Apr-2025,07-Apr-2025,Y,09-Apr-2025,CUST000110,Vivaan Sinha Brokers Ltd,OTC,Stephen Hoffman Non-Banking Fin Co,Credit-LON,Equity,Cash Equity,Buy,85489,GBP,480.55,41082120.38,51352650.48,41082120.38,410821.2,OTC,Market,New,Y,Physical,Y,Y,BKUS,Active
EQT0111,Kondorplus,13-Nov-2025,13-Nov-2025,13-Nov-2025,Y,15-Nov-2025,CUST000111,Dr Bruce Atkins Finance Company,Broker,Charles Shah Brokers Ltd,Equity-NY,Equity,Cash Equity,Buy,221884,EUR,154.32,34240650.08,37664715.08,34240650.08,171203.25,Exchange,Market,New,Y,Physical,Y,Y,BKUS,Passive
EQT0112,Bacardi,29-Oct-2024,29-Oct-2024,29-Oct-2024,Y,31-Oct-2024,CUST000112,Joseph McCarthy Finance Company,Broker,Oni Dubey Banking Ltd,Equity-NY,Equity,Cash Equity,Buy,183448,USD,245.84,45099962.66,45099962.66,45099962.66,450999.63,MTF,Market,New,Y,Physical,Y,Y,BKUS,Passive
EQT0113,Bacardi,28-Jul-2023,28-Jul-2023,28-Jul-2023,Y,30-Jul-2023,CUST000113,Dennis Singh Non-Banking Fin Co,Broker,Michael Robinson Mutual Fund,FixedIncome-NY,Equity,Cash Equity,Sell,62120,EUR,416.22,25855498.42,28441048.26,25855498.42,129277.49,MTF,Stop,New,Y,Physical,Y,Y,BKUS,Passive
EQT0114,Bacardi,07-Aug-2024,07-Aug-2024,07-Aug-2024,Y,09-Aug-2024,CUST000114,Mrs. Stephanie Newman Pvt Ltd Company,OTC,Donald Donaldson Mutual Fund,Forex-LON,Equity,Cash Equity,Buy,690332008,INR,10.01,6908948787.49,82907385.45,6908948787.49,34544743.94,OTC,Market,New,Y,Physical,Y,Y,BKUS,Diversify
EQT0115,Bloomberg,30-Jan-2025,30-Jan-2025,30-Jan-2025,Y,01-Feb-2025,CUST000115,Chandresh Nath Pvt Ltd Company,CCP,Jeremiah Jha Pvt Ltd Company,FixedIncome-LON,Equity,Cash Equity,Sell,197336,USD,475.78,93888466.78,93888466.78,93888466.78,469442.33,MTF,Market,New,Y,Physical,Y,Y,BKUS,Diversify
EQT0116,Bloomberg,04-Sep-2025,04-Sep-2025,04-Sep-2025,Y,06-Sep-2025,CUST000116,Viraj Narasimhan Brokers Ltd,Broker,Rachel Carlson Pub Ltd Company,FixedIncome-HK,Equity,Cash Equity,Buy,12451,EUR,455.03,5665843.85,6232428.24,5665843.85,56658.44,Exchange,Market,New,N,Physical,Y,Y,BKUS,Diversify
EQT0117,Bacardi,01-Feb-2023,01-Feb-2023,01-Feb-2023,Y,03-Feb-2023,CUST000117,Rebecca Rodriguez Mutual Fund,Broker,Bonnie Howard Banking Ltd,Forex-NY,Equity,Cash Equity,Sell,27907316,INR,209.26,5839932693.36,70079192.32,5839932693.36,58399326.93,Exchange,Stop,New,Y,Physical,Y,Y,BKUS,Passive
EQT0118,Kondorplus,02-Jun-2023,02-Jun-2023,02-Jun-2023,Y,04-Jun-2023,CUST000118,Holly Barnett Pvt Ltd Company,OTC,Ishaan Bhatt Mutual Fund,Equity-NY,Equity,Cash Equity,Sell,199465,USD,177.79,35463514.66,35463514.66,35463514.66,177317.57,OTC,Stop,New,Y,Physical,Y,Y,BKUS,Active
EQT0119,Kondorplus,25-Jul-2024,25-Jul-2024,25-Jul-2024,Y,27-Jul-2024,CUST000119,Jonathan Dougherty Brokers Ltd,CCP,Richard Camacho Non-Banking Fin Co,Forex-NY,Equity,Cash Equity,Buy,99042,USD,482.98,47835360.81,47835360.81,47835360.81,478353.61,Exchange,Limit,New,Y,Physical,Y,Y,BKUS,Passive
EQT0120,Bacardi,23-Sep-2024,23-Sep-2024,23-Sep-2024,Y,25-Sep-2024,CUST000120,Varenya Ratti Mutual Fund,Broker,Brian Joseph Brokers Ltd,Equity-HK,Equity,Cash Equity,Sell,345971,USD,259.95,89934579.86,89934579.86,89934579.86,449672.9,Exchange,Limit,New,Y,Physical,Y,Y,BKUS,Active
EQT0121,Bacardi,22-Oct-2025,22-Oct-2025,22-Oct-2025,Y,24-Oct-2025,CUST000121,Charlotte Clarke Finance Company,CCP,Elliott Grant Non-Banking Fin Co,Equity-HK,Equity,Cash Equity,Buy,334361,USD,246.24,82332414.62,82332414.62,82332414.62,411662.07,MTF,Stop,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT0122,Bacardi,15-Jan-2024,15-Jan-2024,15-Jan-2024,Y,17-Jan-2024,CUST000122,Sudiksha Tiwari Pub Ltd Company,CCP,Annette Miles Pub Ltd Company,FixedIncome-NY,Equity,Cash Equity,Sell,229245,USD,424.32,97274380.18,97274380.18,97274380.18,486371.9,Exchange,Limit,New,Y,Physical,N,Y,BKUS,Active
EQT0123,Kondorplus,07-Apr-2025,07-Apr-2025,07-Apr-2025,Y,09-Apr-2025,CUST000123,Chelsea Cook Pub Ltd Company,Broker,Mohini Sagar Banking Ltd,Equity-NY,Equity,Cash Equity,Sell,119315,USD,460.16,54903650.96,54903650.96,54903650.96,549036.51,Exchange,Market,New,Y,Physical,Y,Y,BKUS,Diversify
EQT0124,Bloomberg,27-Nov-2025,27-Nov-2025,27-Nov-2025,Y,29-Nov-2025,CUST000124,Joanna Watson-Holmes Non-Banking Fin Co,Broker,Joshua Green Finance Company,FixedIncome-HK,Equity,Cash Equity,Buy,343389,USD,184.14,63233276.82,63233276.82,63233276.82,316166.38,MTF,Limit,New,Y,Physical,Y,Y,BKUS,Diversify
EQT0125,Bloomberg,07-Apr-2023,07-Apr-2023,07-Apr-2023,Y,09-Apr-2023,CUST000125,Ms Ashleigh Howard Pub Ltd Company,OTC,Kristina Santiago Finance Company,Equity-LON,Equity,Cash Equity,Buy,788334,USD,69.13,54498593.98,54498593.98,54498593.98,544985.94,OTC,Stop,New,Y,Physical,Y,Y,BKUS,Passive
EQT0126,Kondorplus,27-Jan-2023,27-Jan-2023,27-Jan-2023,Y,29-Jan-2023,CUST000126,Charan Mani Mutual Fund,Broker,Heather Lane Pvt Ltd Company,Credit-HK,Equity,Cash Equity,Sell,653938,EUR,101.25,66213623.43,72834985.77,66213623.43,662136.23,Exchange,Stop,New,Y,Physical,Y,Y,BKUS,Active
EQT0127,Kondorplus,20-Nov-2025,20-Nov-2025,20-Nov-2025,Y,22-Nov-2025,CUST000127,Ryan Richardson Pvt Ltd Company,OTC,Upkaar Sanghvi Banking Ltd,Credit-HK,Equity,Cash Equity,Sell,190043,USD,279.37,53092031.07,53092031.07,53092031.07,530920.31,OTC,Limit,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT0128,Kondorplus,07-Jul-2025,07-Jul-2025,07-Jul-2025,Y,09-Jul-2025,CUST000128,Amara Balakrishnan Non-Banking Fin Co,CCP,Michael Parker Brokers Ltd,Equity-LON,Equity,Cash Equity,Buy,2686166,USD,24.14,64841570.98,64841570.98,64841570.98,648415.71,MTF,Stop,New,Y,Physical,Y,Y,BKUS,Diversify
EQT0129,Bloomberg,09-Jan-2023,09-Jan-2023,09-Jan-2023,Y,11-Jan-2023,CUST000129,Nandini Boase Brokers Ltd,Broker,Mark Johnson Mutual Fund,Forex-NY,Equity,Cash Equity,Sell,587069,USD,142.63,83736403.64,83736403.64,83736403.64,418682.02,MTF,Limit,New,Y,Physical,Y,Y,BKUS,Passive
EQT0130,Bloomberg,24-Jan-2024,24-Jan-2024,24-Jan-2024,Y,26-Jan-2024,CUST000130,Jacob Griffith Non-Banking Fin Co,Broker,Charles Dugal Brokers Ltd,Forex-HK,Equity,Cash Equity,Buy,219392,USD,362.32,79490636.01,79490636.01,79490636.01,794906.36,MTF,Market,New,N,Physical,Y,Y,BKUS,Active
EQT0131,Bacardi,27-Jan-2023,27-Jan-2023,27-Jan-2023,Y,29-Jan-2023,CUST000131,Saanvi Samra Pvt Ltd Company,CCP,Leon Williams Non-Banking Fin Co,Forex-LON,Equity,Cash Equity,Sell,96194,GBP,355.66,34212145.11,42765181.39,34212145.11,171060.73,MTF,Market,New,Y,Physical,Y,Y,BKUS,Passive
EQT0132,Bacardi,11-Jan-2023,11-Jan-2023,11-Jan-2023,Y,13-Jan-2023,CUST000132,Douglas Gregory Non-Banking Fin Co,CCP,Mr. Andrew Foster Non-Banking Fin Co,Credit-HK,Equity,Cash Equity,Buy,280309,USD,348.84,97784297.24,97784297.24,97784297.24,977842.97,Exchange,Stop,New,Y,Physical,Y,Y,BKUS,Passive
EQT0133,Bloomberg,12-Mar-2025,12-Mar-2025,12-Mar-2025,Y,14-Mar-2025,CUST000133,Daniel Taylor Finance Company,Broker,Garrett Smith Pvt Ltd Company,FixedIncome-LON,Equity,Cash Equity,Sell,8576872,INR,442.53,3795557420.41,45546689.04,3795557420.41,37955574.2,MTF,Market,New,N,Physical,Y,Y,BKUS,Active
EQT0134,Bacardi,17-Mar-2023,17-Mar-2023,17-Mar-2023,Y,19-Mar-2023,CUST000134,Geoffrey Knight-Lee Pub Ltd Company,CCP,Andrea Hensley Pvt Ltd Company,FixedIncome-LON,Equity,Cash Equity,Buy,3974,USD,472.35,1877121.34,1877121.34,1877121.34,18771.21,Exchange,Market,New,Y,Physical,Y,Y,BKUS,Active
EQT0135,Bacardi,10-May-2024,10-May-2024,10-May-2024,Y,12-May-2024,CUST000135,Dhriti Sanghvi Pub Ltd Company,OTC,Michelle Butler Pub Ltd Company,Equity-LON,Equity,Cash Equity,Sell,287161,USD,320.71,92096098.86,92096098.86,92096098.86,460480.49,OTC,Limit,New,Y,Physical,Y,Y,BKUS,Passive
EQT0136,Kondorplus,17-Nov-2025,17-Nov-2025,17-Nov-2025,Y,19-Nov-2025,CUST000136,Dr Leigh Bell Mutual Fund,Broker,Ryan Sanchez Pvt Ltd Company,Credit-NY,Equity,Cash Equity,Buy,125292,USD,457.17,57279702.55,57279702.55,57279702.55,572797.03,MTF,Limit,New,Y,Physical,Y,Y,BKUS,Passive
EQT0137,Bloomberg,19-Oct-2023,19-Oct-2023,19-Oct-2023,Y,21-Oct-2023,CUST000137,Eric Morgan Mutual Fund,OTC,Christopher Dixon Finance Company,FixedIncome-LON,Equity,Cash Equity,Sell,3580820,USD,19.15,68581589.25,68581589.25,68581589.25,685815.89,OTC,Stop,New,Y,Physical,N,Y,BKUS,Active
EQT0138,Bacardi,14-Nov-2025,14-Nov-2025,14-Nov-2025,N,16-Nov-2025,CUST000138,Miss Josephine Sharp Finance Company,OTC,Charles Gonzalez Banking Ltd,Credit-NY,Equity,Cash Equity,Sell,95408,GBP,365.24,34847122.14,43558902.68,34847122.14,174235.61,OTC,Stop,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT0139,Bloomberg,18-Mar-2024,18-Mar-2024,18-Mar-2024,Y,20-Mar-2024,CUST000139,Raymond Snyder Pvt Ltd Company,Broker,Olivia Cole Brokers Ltd,FixedIncome-NY,Equity,Cash Equity,Buy,131857,USD,177.52,23407719.57,23407719.57,23407719.57,117038.6,MTF,Limit,New,Y,Physical,Y,Y,BKUS,Active
EQT0140,Kondorplus,23-Sep-2024,23-Sep-2024,23-Sep-2024,Y,25-Sep-2024,CUST000140,Sharon Burton Banking Ltd,CCP,Beverley Townsend Finance Company,Credit-LON,Equity,Cash Equity,Sell,564499,SGD,198.87,112261276.64,87563795.78,112261276.64,1122612.77,MTF,Stop,New,Y,Physical,Y,Y,BKUS,Passive
EQT0141,Bloomberg,23-Jan-2024,23-Jan-2024,23-Jan-2024,Y,25-Jan-2024,CUST000141,Anthony Romero Pub Ltd Company,Broker,Kate Price-George Non-Banking Fin Co,Credit-HK,Equity,Cash Equity,Buy,156335,USD,413.12,64584876.79,64584876.79,64584876.79,645848.77,Exchange,Limit,New,Y,Physical,Y,Y,BKUS,Active
EQT0142,Kondorplus,28-Nov-2023,28-Nov-2023,28-Nov-2023,Y,30-Nov-2023,CUST000142,Turvi Barman Finance Company,OTC,Robert Pearson Banking Ltd,Credit-NY,Equity,Cash Equity,Buy,122521,USD,460.51,56422061.25,56422061.25,56422061.25,564220.61,OTC,Stop,New,Y,Physical,N,Y,BKUS,Diversify
EQT0143,Kondorplus,07-Jul-2023,07-Jul-2023,07-Jul-2023,Y,09-Jul-2023,CUST000143,Kimberley Webb Pub Ltd Company,CCP,Frado Thaman Pub Ltd Company,FixedIncome-LON,Equity,Cash Equity,Sell,311218,USD,184.27,57348539.29,57348539.29,57348539.29,573485.39,Exchange,Limit,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT0144,Kondorplus,08-Jan-2025,08-Jan-2025,08-Jan-2025,Y,10-Jan-2025,CUST000144,Wendy Warren Finance Company,CCP,Helen Hardin Mutual Fund,Forex-HK,Equity,Cash Equity,Sell,430657,GBP,126.7,54564125.06,68205156.32,54564125.06,272820.63,MTF,Market,New,N,Physical,Y,Y,BKUS,Passive
EQT0145,Bacardi,26-Jun-2024,26-Jun-2024,26-Jun-2024,Y,28-Jun-2024,CUST000145,Mark Cook Mutual Fund,Broker,Mrs Ashleigh Davies Pub Ltd Company,Equity-NY,Equity,Cash Equity,Buy,24631,USD,426.68,10509534.9,10509534.9,10509534.9,52547.67,MTF,Market,New,Y,Physical,Y,Y,BKUS,Diversify
EQT0146,Bacardi,24-Jul-2025,24-Jul-2025,24-Jul-2025,Y,26-Jul-2025,CUST000146,Shelley Cook Banking Ltd,OTC,Inaya Mukherjee Banking Ltd,Credit-NY,Equity,Cash Equity,Buy,694514,USD,106.87,74223456.84,74223456.84,74223456.84,742234.57,OTC,Limit,New,N,Physical,Y,Y,BKUS,Diversify
EQT0147,Kondorplus,18-Oct-2024,18-Oct-2024,18-Oct-2024,Y,20-Oct-2024,CUST000147,Michael Miller Pub Ltd Company,Broker,Maria Murphy Pub Ltd Company,Equity-HK,Equity,Cash Equity,Buy,113591,SGD,320.18,36369572.6,28368266.63,36369572.6,181847.86,Exchange,Limit,New,Y,Physical,Y,Y,BKUS,Rebalance
