Trade_ID,Booking_system,Trade_date,Value_date,Confirmation Date,Confirmation_flg,Settlement_date,Customer_ID,Customer Name,Counterparty_Type,Counterparty,Trading_Desk_ID,Product_type,Product_subtype,Settlement_type,Buy_sell,Execution_venue,Trade_status,Trade_capture_stp,Settlement_status,Legal_entity,Portfolio_strategy,Index_name,Index_cur_level,Contract_size,Number_of_contracts,Contract_amount,Option_type,Strike_price,Premium,Expiry_date,Style,Initial Margin,Settlement_stp,Fees_commission,Stock_name,Stock_cur_price,Contract_code,Index_fut_level,Maturity_date_fut,Stock_fut_price,Notional,Floating_cur_int_rate,Near_leg_date,Far_leg_date,Floating_fut_int_rate,Swap_points
EQD0060,Sophis,21-Nov-2025,21-Nov-2025,21-Nov-2025,Y,23-Feb-2026,CUST000060,Chelsea Smith Non-Banking Fin Co,CCP,Gordon Bennett Mutual Fund,FixedIncome-NY,Derivatives,IndOptions,Physical,Buy,Exchange,New,Y,N,BKUS,Rebalance,Russell 1000,6000.0,150.0,180.0,162000000.0,Put,6976.6543,2734457.57,21-Feb-2026,American,7080252.0,Y,1620000.0,,,,,,,,,,,,
EQD0061,Sophis,14-Nov-2025,14-Nov-2025,14-Nov-2025,Y,16-Nov-2026,CUST000061,Anirudh Shankar Pub Ltd Company,CCP,Gerald Miller Banking Ltd,Forex-HK,Derivatives,IndOptions,Cash,Sell,Exchange,New,Y,N,BKUS,Rebalance,S&P 500 ,6815.0,200.0,240.0,327120000.0,Call,7589.3414,13684299.36,14-Nov-2026,American,13206390.4,Y,3271200.0,,,,,,,,,,,,
EQD0062,Bacardi,06-Nov-2025,06-Nov-2025,06-Nov-2025,Y,08-Dec-2025,CUST000062,Dr Conor Ward Brokers Ltd,OTC,Damini Sane Brokers Ltd,Equity-NY,Derivatives,IndOptions,Cash,Sell,OTC,New,Y,N,BKUS,Active,Dow Jones Utility Average,900.0,150.0,284.0,38340000.0,Call,877.6758,733685.83,06-Dec-2025,European,1460280.8,Y,383400.0,,,,,,,,,,,,
EQD0063,Summit,03-Dec-2025,03-Dec-2025,03-Dec-2025,Y,05-Dec-2026,CUST000063,Dr Samuel Smith Brokers Ltd,OTC,Robert Williams Pub Ltd Company,Forex-LON,Derivatives,IndOptions,Physical,Buy,MTF,New,Y,N,BKUS,Active,Nasdaq-100 ,25556.0,200.0,248.0,1267577600.0,Put,21467.0248,41128936.41,03-Dec-2026,American,47926812.94,Y,6337888.0,,,,,,,,,,,,
EQD0064,Summit,14-Mar-2023,14-Mar-2023,14-Mar-2023,Y,16-Apr-2023,CUST000064,Peter Sachdeva Banking Ltd,Broker,Mr Gerard Davies Pub Ltd Company,Credit-HK,Derivatives,IndOptions,Cash,Sell,MTF,New,Y,Y,BKUS,Active,S&P 500 ,6815.0,10.0,268.0,18264200.0,Call,6333.4542,631481.85,14-Apr-2023,American,804648.18,Y,182642.0,,,,,,,,,,,,
EQD0065,Sophis,06-Nov-2025,06-Nov-2025,06-Nov-2025,Y,08-Nov-2026,CUST000065,George Mcneil Mutual Fund,CCP,Thomas Blake Mutual Fund,Credit-HK,Derivatives,IndOptions,Cash,Sell,Exchange,New,Y,N,BKUS,Rebalance,S&P MidCap 400,3500.0,100.0,218.0,76300000.0,Put,2951.7322,1738025.23,06-Nov-2026,American,1847668.19,Y,763000.0,,,,,,,,,,,,
EQD0066,FusionCap,17-Nov-2025,17-Nov-2025,17-Nov-2025,Y,19-Nov-2026,CUST000066,Luke Ravel Non-Banking Fin Co,Broker,Sian Morris Finance Company,FixedIncome-NY,Derivatives,IndFutures,Cash,Sell,OTC,New,Y,N,BKUS,Passive,Wilshire 5000,75000.0,200.0,108.0,1620000000.0,,,,,,58273330.92,Y,16200000.0,,,INDF0066,67622.05057354433,17-Nov-2026,,,,,,,
EQD0067,FusionCap,24-Nov-2025,24-Nov-2025,24-Nov-2025,Y,26-Dec-2025,CUST000067,Dennis Long Banking Ltd,Broker,Brian Peck Brokers Ltd,Credit-HK,Derivatives,IndOptions,Cash,Buy,OTC,New,Y,N,BKUS,Active,Dow Jones Utility Average,900.0,150.0,167.0,22545000.0,Call,744.0587,1026876.77,24-Dec-2025,European,919572.77,Y,112725.0,,,,,,,,,,,,
EQD0068,Bacardi,24-Nov-2025,24-Nov-2025,24-Nov-2025,Y,26-Nov-2027,CUST000068,Karl Booth Finance Company,Broker,Diana Howell Brokers Ltd,FixedIncome-HK,Derivatives,IndFutures,Cash,Sell,OTC,New,N,N,BKUS,Active,S&P 1500,6500.0,200.0,119.0,154700000.0,,,,,,6401367.71,Y,1547000.0,,,INDF0068,5795.963329955488,24-Nov-2027,,,,,,,
EQD0069,FusionCap,26-Nov-2025,26-Nov-2025,26-Nov-2025,Y,28-May-2026,CUST000069,Charlotte Hartley Banking Ltd,CCP,Josh Ferguson Pvt Ltd Company,FixedIncome-HK,Derivatives,IndOptions,Physical,Sell,Exchange,New,Y,N,BKUS,Diversify,S&P MidCap 400,3500.0,10.0,236.0,8260000.0,Put,3519.8898,184220.54,26-May-2026,American,255392.61,Y,82600.0,,,,,,,,,,,,
EQD0070,Sophis,27-Nov-2025,27-Nov-2025,27-Nov-2025,Y,29-May-2026,CUST000070,Jacqueline Edwards Banking Ltd,CCP,Robert Cervantes Banking Ltd,Forex-LON,Derivatives,IndFutures,Cash,Sell,OTC,New,Y,N,BKUS,Passive,Cboe Volatility Index (VIX) ,16.6,100.0,156.0,258960.00000000003,,,,,,6538.52,Y,1294.8,,,INDF0070,15.699283714083684,27-May-2026,,,,,,,
EQD0071,Summit,03-Dec-2025,03-Dec-2025,03-Dec-2025,Y,05-Dec-2026,CUST000071,Nathan Rivera Finance Company,OTC,Warjas Magar Non-Banking Fin Co,Equity-HK,Derivatives,IndOptions,Physical,Sell,OTC,New,Y,N,BKUS,Passive,MSCI World,20850.0,200.0,278.0,1159260000.0,Put,22558.8423,15777871.44,03-Dec-2026,European,34148084.8,Y,11592600.0,,,,,,,,,,,,
EQD0072,Sophis,24-Nov-2025,24-Nov-2025,24-Nov-2025,N,26-Nov-2027,CUST000072,Charles Burgess Pub Ltd Company,Broker,Rodney English Banking Ltd,Equity-NY,Derivatives,EqFutures,Physical,Sell,Exchange,New,Y,N,BKUS,Active,,,10.0,227.0,225842.3,,,,,,9581.72,Y,2258.42,Marvell Technology Inc (MRVL),99.49,EQDF0072,,24-Nov-2027,87.23234614148122,,,,,,
EQD0073,Sophis,26-Nov-2025,26-Nov-2025,26-Nov-2025,Y,28-Nov-2026,CUST000073,Christopher Bal Pvt Ltd Company,OTC,Jeffrey Young Brokers Ltd,Equity-NY,Derivatives,IndOptions,Physical,Buy,OTC,New,N,N,BKUS,Rebalance,S&P MidCap 400,3500.0,250.0,222.0,194250000.0,Call,2925.9507,5980170.34,26-Nov-2026,American,4732904.56,Y,1942500.0,,,,,,,,,,,,
EQD0074,FusionCap,27-Nov-2025,27-Nov-2025,27-Nov-2025,Y,01-Mar-2026,CUST000074,Theresa Barrera Mutual Fund,Broker,Jamie Dominguez Mutual Fund,Forex-LON,Derivatives,EqOptions,Physical,Sell,OTC,New,Y,N,BKUS,Rebalance,,,150.0,258.0,17065152.0,Call,523.4603,437808.98,27-Feb-2026,American,426611.4,Y,170651.52,"Tesla, Inc. (TSLA)",440.96,,,,,,,,,,
EQD0075,Bacardi,19-Nov-2025,19-Nov-2025,19-Nov-2025,Y,21-Dec-2025,CUST000075,Teerth Bora Banking Ltd,OTC,Virginia Lutz Brokers Ltd,Forex-HK,Derivatives,IndOptions,Cash,Buy,Exchange,Cancelled,Y,N,BKUS,Diversify,MSCI World,20850.0,200.0,297.0,1238490000.0,Put,16994.3105,19239513.57,19-Dec-2025,European,46188044.57,Y,6192450.0,,,,,,,,,,,,
EQD0076,Bacardi,18-Nov-2025,18-Nov-2025,18-Nov-2025,N,20-Feb-2026,CUST000076,Maanas Divan Brokers Ltd,OTC,Xavier Sunder Pvt Ltd Company,Forex-LON,Derivatives,IndOptions,Physical,Sell,Exchange,New,Y,N,BKUS,Rebalance,Nasdaq-100 ,25556.0,150.0,276.0,1058018400.0,Call,25870.0666,15918628.17,18-Feb-2026,American,22968524.32,Y,10580184.0,,,,,,,,,,,,
EQD0077,Sophis,07-Nov-2025,07-Nov-2025,07-Nov-2025,Y,09-Nov-2027,CUST000077,Hollie Patel Pvt Ltd Company,Broker,Indira Varughese Pub Ltd Company,Forex-HK,Derivatives,IndOptions,Physical,Sell,MTF,New,Y,N,BKUS,Diversify,Russell 3000 ,7500.0,100.0,130.0,97500000.0,Call,8672.0416,2986525.78,07-Nov-2027,European,2841567.34,Y,487500.0,,,,,,,,,,,,
EQD0078,Summit,03-Nov-2025,03-Nov-2025,03-Nov-2025,Y,05-Dec-2025,CUST000078,Dr Brandon Gray Pub Ltd Company,Broker,Glenn Gordon Mutual Fund,Forex-NY,Derivatives,IndOptions,Physical,Buy,MTF,New,Y,Y,BKUS,Rebalance,S&P 500 ,6815.0,150.0,244.0,249429000.0,Put,5556.9547,7005545.77,03-Dec-2025,European,8515926.43,Y,1247145.0,,,,,,,,,,,,
EQD0079,FrontArena,27-Nov-2025,27-Nov-2025,27-Nov-2025,Y,29-Nov-2028,CUST000079,Mr Geoffrey Bibi Brokers Ltd,CCP,Dr Terry Glover Brokers Ltd,FixedIncome-HK,Derivatives,IndFutures,Cash,Sell,OTC,New,Y,N,BKUS,Rebalance,S&P MidCap 400,3500.0,10.0,202.0,7070000.0,,,,,,293482.76,Y,35350.0,,,INDF0079,3845.704180590294,27-Nov-2028,,,,,,,
EQD0080,Bacardi,01-Dec-2025,01-Dec-2025,01-Dec-2025,Y,03-Mar-2026,CUST000080,Liam Parker Mutual Fund,Broker,Mary Hughes Mutual Fund,Forex-NY,Derivatives,IndOptions,Cash,Buy,MTF,New,Y,N,BKUS,Active,Dow Jones Utility Average,900.0,50.0,102.0,4590000.0,Call,1034.9485,142158.32,01-Mar-2026,American,154025.46,Y,45900.0,,,,,,,,,,,,
EQD0081,Summit,12-Nov-2025,12-Nov-2025,12-Nov-2025,Y,14-Feb-2026,CUST000081,Chakrika Bera Brokers Ltd,CCP,Jonathan Holmes Finance Company,Equity-HK,Derivatives,EqOptions,Physical,Sell,OTC,New,N,N,BKUS,Diversify,,,150.0,201.0,14421347.999999998,Call,509.8463,658558.72,12-Feb-2026,American,543580.24,Y,144213.48,Microsoft Corp (MSFT),478.32,,,,,,,,,,
EQD0082,Sophis,12-Nov-2025,12-Nov-2025,12-Nov-2025,Y,14-May-2026,CUST000082,Tiffany Davis Pvt Ltd Company,OTC,Lauren Sanchez Non-Banking Fin Co,Credit-NY,Derivatives,EqFutures,Physical,Buy,OTC,New,Y,N,BKUS,Rebalance,,,200.0,271.0,17934780.0,,,,,,704333.35,Y,179347.8,Visa Inc (V),330.9,EQDF0082,,12-May-2026,373.7706367716973,,,,,,
EQD0083,Summit,25-Nov-2025,25-Nov-2025,25-Nov-2025,Y,27-Dec-2025,CUST000083,Kerri Munoz Brokers Ltd,CCP,Megan Clay Non-Banking Fin Co,Credit-HK,Derivatives,IndOptions,Cash,Buy,MTF,New,Y,N,BKUS,Active,FTSE All-World,662.0,50.0,271.0,8970100.0,Call,609.016,151184.6,25-Dec-2025,American,425200.26,Y,89701.0,,,,,,,,,,,,
EQD0084,FrontArena,25-Nov-2025,25-Nov-2025,25-Nov-2025,Y,27-Nov-2026,CUST000084,Richard Stout Pvt Ltd Company,CCP,Zachary Townsend Pvt Ltd Company,Credit-LON,Derivatives,IndOptions,Cash,Buy,Exchange,New,Y,N,BKUS,Diversify,Dow Jones Transportation Average ,22500.0,10.0,233.0,52425000.0,Put,20803.4702,1249057.39,25-Nov-2026,European,1871524.13,Y,524250.0,,,,,,,,,,,,
EQD0085,FusionCap,23-Jun-2023,23-Jun-2023,23-Jun-2023,Y,25-Jun-2026,CUST000085,Zarna Banerjee Non-Banking Fin Co,CCP,Christopher Berg Mutual Fund,Credit-HK,Derivatives,IndOptions,Physical,Sell,Exchange,New,Y,N,BKUS,Passive,Russell 1000,6000.0,50.0,199.0,59700000.0,Call,6153.3164,2492961.7,23-Jun-2026,European,2598127.13,Y,298500.0,,,,,,,,,,,,
EQD0086,Sophis,11-Mar-2025,11-Mar-2025,11-Mar-2025,Y,13-Apr-2025,CUST000086,Wayne Norman Pub Ltd Company,OTC,David Floyd Pvt Ltd Company,FixedIncome-HK,Derivatives,IndFutures,Physical,Sell,MTF,New,Y,N,BKUS,Diversify,Cboe Volatility Index (VIX) ,16.6,10.0,130.0,21580.0,,,,,,1014.29,N,107.9,,,INDF0086,17.18762354877688,11-Apr-2025,,,,,,,
EQD0087,FusionCap,25-Nov-2025,25-Nov-2025,25-Nov-2025,Y,27-May-2026,CUST000087,Andrea Mendoza Mutual Fund,OTC,Christopher Richards Banking Ltd,Forex-LON,Derivatives,IndFutures,Physical,Sell,MTF,New,Y,N,BKUS,Passive,S&P MidCap 400,3500.0,150.0,156.0,81900000.0,,,,,,3841157.23,Y,819000.0,,,INDF0087,3884.0945225954806,25-May-2026,,,,,,,
EQD0088,FusionCap,14-Nov-2025,14-Nov-2025,14-Nov-2025,Y,16-May-2026,CUST000088,Ms Carly Cook Pub Ltd Company,OTC,Sherry Grant Brokers Ltd,Credit-HK,Derivatives,IndOptions,Cash,Buy,Exchange,New,Y,N,BKUS,Diversify,Russell 3000 ,7500.0,50.0,275.0,103125000.0,Call,6375.7925,1138351.06,14-May-2026,American,2092644.25,Y,515625.0,,,,,,,,,,,,
EQD0089,FusionCap,04-Dec-2025,04-Dec-2025,04-Dec-2025,Y,06-Jun-2026,CUST000089,Linda Carlson Pub Ltd Company,OTC,Chanakya Ravi Mutual Fund,Credit-NY,Derivatives,IndOptions,Cash,Sell,MTF,New,Y,N,BKUS,Active,S&P MidCap 400,3500.0,150.0,200.0,105000000.0,Call,3975.7968,3067042.25,04-Jun-2026,European,2666375.07,Y,1050000.0,,,,,,,,,,,,
EQD0090,Sophis,06-Nov-2025,06-Nov-2025,06-Nov-2025,Y,08-Feb-2026,CUST000090,Garry Robinson Finance Company,OTC,Michael Odom Non-Banking Fin Co,Equity-HK,Derivatives,IndOptions,Physical,Buy,MTF,New,Y,N,BKUS,Passive,Russell 1000,6000.0,100.0,172.0,103200000.0,Call,5027.0935,2132563.61,06-Feb-2026,American,2744196.64,Y,1032000.0,,,,,,,,,,,,
EQD0091,Summit,18-Nov-2025,18-Nov-2025,18-Nov-2025,Y,20-Dec-2025,CUST000091,Derek Mendoza Banking Ltd,OTC,Monique Martin Pvt Ltd Company,Equity-NY,Derivatives,IndOptions,Physical,Buy,Exchange,New,Y,N,BKUS,Passive,S&P SmallCap 600,1900.0,50.0,143.0,13585000.0,Put,1996.1075,564883.83,18-Dec-2025,European,563122.19,Y,135850.0,,,,,,,,,,,,
EQD0092,FusionCap,07-Nov-2025,07-Nov-2025,07-Nov-2025,Y,09-May-2026,CUST000092,Chad Smith Mutual Fund,Broker,Faris Jhaveri Non-Banking Fin Co,Equity-LON,Derivatives,IndOptions,Physical,Buy,OTC,New,Y,N,BKUS,Passive,Dow Jones Transportation Average ,22500.0,200.0,193.0,868500000.0,Put,21137.51,14746892.76,07-May-2026,European,22192296.31,Y,4342500.0,,,,,,,,,,,,
EQD0093,FrontArena,17-Nov-2025,17-Nov-2025,17-Nov-2025,Y,19-Feb-2026,CUST000093,Maanas Peri Mutual Fund,CCP,Mugdha Kibe Pvt Ltd Company,Credit-HK,Derivatives,IndOptions,Cash,Buy,Exchange,New,Y,N,BKUS,Active,Cboe Volatility Index (VIX) ,16.6,10.0,201.0,33366.0,Put,16.6459,458.81,17-Feb-2026,European,1431.65,Y,166.83,,,,,,,,,,,,
EQD0094,FusionCap,14-Nov-2025,14-Nov-2025,14-Nov-2025,Y,16-Nov-2026,CUST000094,Denise Jones Pvt Ltd Company,CCP,Rebecca Green Finance Company,Equity-LON,Derivatives,IndOptions,Cash,Buy,Exchange,New,Y,N,BKUS,Passive,S&P 100 ,3434.0,250.0,165.0,141652500.0,Put,2906.6237,1659854.78,14-Nov-2026,European,7077765.59,Y,1416525.0,,,,,,,,,,,,
EQD0095,Summit,18-Nov-2025,18-Nov-2025,18-Nov-2025,Y,20-Nov-2028,CUST000095,Rajeshri Misra Banking Ltd,CCP,Nakul Khosla Pvt Ltd Company,Credit-LON,Derivatives,IndOptions,Physical,Buy,Exchange,New,Y,N,BKUS,Diversify,S&P MidCap 400,3500.0,10.0,240.0,8400000.0,Put,3491.0742,240769.38,18-Nov-2028,European,250072.17,Y,84000.0,,,,,,,,,,,,
EQD0096,FusionCap,12-Nov-2025,12-Nov-2025,12-Nov-2025,Y,14-Nov-2027,CUST000096,Aimee Perry Banking Ltd,CCP,Kimberly Perez Brokers Ltd,Credit-HK,Derivatives,IndOptions,Cash,Sell,OTC,Amended,Y,N,BKUS,Diversify,Cboe Volatility Index (VIX) ,16.6,10.0,131.0,21746.000000000004,Call,13.5396,650.79,12-Nov-2027,American,533.41,Y,217.46,,,,,,,,,,,,
EQD0097,FusionCap,03-Nov-2025,03-Nov-2025,03-Nov-2025,Y,05-Dec-2025,CUST000097,Pahal Merchant Pvt Ltd Company,CCP,Anthony Chowdhury Pub Ltd Company,Credit-NY,Derivatives,EqOptions,Physical,Buy,Exchange,New,Y,Y,BKUS,Passive,,,200.0,135.0,11905920.0,Put,480.0769,350298.89,03-Dec-2025,American,429994.89,Y,119059.2,"Tesla, Inc. (TSLA)",440.96,,,,,,,,,,
EQD0098,Bacardi,11-Nov-2025,11-Nov-2025,11-Nov-2025,Y,13-Feb-2026,CUST000098,Hemani Basu Mutual Fund,CCP,Jenna Malone Pvt Ltd Company,Credit-LON,Derivatives,IndOptions,Physical,Sell,Exchange,New,N,N,BKUS,Diversify,S&P SmallCap 600,1900.0,250.0,280.0,133000000.0,Put,1710.4227,2153416.88,11-Feb-2026,American,3016641.2,Y,665000.0,,,,,,,,,,,,
EQD0099,Bacardi,14-Nov-2025,14-Nov-2025,14-Nov-2025,Y,16-Feb-2026,CUST000099,Amanda Vang Non-Banking Fin Co,Broker,Dale Mills-Ford Pvt Ltd Company,Equity-HK,Derivatives,IndOptions,Cash,Sell,Exchange,New,Y,N,BKUS,Active,Dow Jones Transportation Average ,22500.0,10.0,181.0,40725000.0,Call,18710.2842,1336776.72,14-Feb-2026,American,1735661.11,Y,203625.0,,,,,,,,,,,,
EQD0100,Summit,18-Nov-2025,18-Nov-2025,18-Nov-2025,Y,20-Nov-2027,CUST000100,Lisa Gomez Finance Company,CCP,Michelle Rangel Mutual Fund,FixedIncome-HK,Derivatives,IndOptions,Physical,Buy,Exchange,New,Y,N,BKUS,Passive,Dow Jones Transportation Average ,22500.0,250.0,108.0,607500000.0,Call,20134.1782,16377300.34,18-Nov-2027,American,15113939.54,Y,3037500.0,,,,,,,,,,,,
EQD0101,Bacardi,02-Dec-2025,02-Dec-2025,02-Dec-2025,Y,04-Jan-2026,CUST000101,Barbara Graves Banking Ltd,CCP,Thomas Murray Brokers Ltd,Credit-HK,Derivatives,IndOptions,Cash,Sell,OTC,New,Y,N,BKUS,Diversify,S&P MidCap 400,3500.0,250.0,174.0,152250000.0,Call,4145.2901,2491942.27,02-Jan-2026,American,4267399.96,Y,1522500.0,,,,,,,,,,,,
EQD0102,FusionCap,28-Nov-2025,28-Nov-2025,28-Nov-2025,Y,30-May-2026,CUST000102,Janani Sarin Banking Ltd,Broker,Steve Acosta Pvt Ltd Company,Equity-NY,Derivatives,IndFutures,Physical,Sell,OTC,New,N,N,BKUS,Active,Cboe Volatility Index (VIX) ,16.6,200.0,267.0,886440.0000000001,,,,,,35263.49,Y,8864.4,,,INDF0102,18.716140318628213,28-May-2026,,,,,,,
EQD0103,FusionCap,07-Nov-2025,07-Nov-2025,07-Nov-2025,Y,09-Nov-2027,CUST000103,Blake Chase Non-Banking Fin Co,Broker,Leslie Burke Pvt Ltd Company,FixedIncome-LON,Derivatives,IndOptions,Cash,Sell,Exchange,New,Y,N,BKUS,Rebalance,Dow Jones Industrial Average (DJIA) ,46000.0,10.0,128.0,58880000.0,Call,39870.6192,1409911.08,07-Nov-2027,American,1297552.75,Y,588800.0,,,,,,,,,,,,
EQD0104,Summit,01-Dec-2025,01-Dec-2025,01-Dec-2025,Y,03-Jan-2026,CUST000104,David Middleton Brokers Ltd,OTC,Ethan Magar Non-Banking Fin Co,Credit-HK,Derivatives,IndFutures,Cash,Buy,MTF,New,Y,N,BKUS,Diversify,FTSE All-World,662.0,100.0,156.0,10327200.0,,,,,,409655.23,Y,103272.0,,,INDF0104,644.690048539222,01-Jan-2026,,,,,,,
EQD0105,FusionCap,14-Nov-2025,14-Nov-2025,14-Nov-2025,Y,16-Feb-2026,CUST000105,Jamie Norman Banking Ltd,Broker,Gabriel Gonzalez Non-Banking Fin Co,Forex-LON,Derivatives,IndOptions,Cash,Sell,OTC,New,Y,N,BKUS,Diversify,Nasdaq-100 ,25556.0,50.0,164.0,209559200.0,Put,27167.4889,5538823.72,14-Feb-2026,American,6828426.29,Y,2095592.0,,,,,,,,,,,,
EQD0106,Bacardi,26-Nov-2025,26-Nov-2025,26-Nov-2025,N,28-May-2026,CUST000106,Bhavani Majumdar Non-Banking Fin Co,Broker,Dr Frederick John Pub Ltd Company,FixedIncome-NY,Derivatives,IndOptions,Physical,Buy,OTC,New,Y,N,BKUS,Active,S&P 1500,6500.0,50.0,128.0,41600000.0,Put,6921.7685,1728376.75,26-May-2026,American,1395544.99,Y,208000.0,,,,,,,,,,,,
EQD0107,Bacardi,29-Oct-2024,29-Oct-2024,29-Oct-2024,Y,01-May-2025,CUST000107,Matthew Rose Finance Company,OTC,Thomas Ramos Banking Ltd,Equity-LON,Derivatives,IndOptions,Cash,Sell,OTC,New,Y,Y,BKUS,Rebalance,Cboe Volatility Index (VIX) ,16.6,100.0,171.0,283860.00000000006,Put,19.0569,12495.65,29-Apr-2025,European,12480.29,Y,2838.6,,,,,,,,,,,,
EQD0108,Sophis,26-Jun-2025,26-Jun-2025,26-Jun-2025,Y,28-Jun-2027,CUST000108,Vinaya Yohannan Pub Ltd Company,CCP,Damian Williams Pub Ltd Company,FixedIncome-HK,Derivatives,EqOptions,Physical,Sell,Exchange,New,Y,N,BKUS,Diversify,,,100.0,219.0,6280263.0,Put,335.8679,113106.83,26-Jun-2027,American,153056.19,Y,62802.63,Apple Inc. (AAPL),286.77,,,,,,,,,,
EQD0109,Sophis,24-Nov-2023,24-Nov-2023,24-Nov-2023,Y,26-Dec-2023,CUST000109,Kimberly Williams Non-Banking Fin Co,CCP,Samuel Poole Pvt Ltd Company,Equity-LON,Derivatives,IndOptions,Cash,Buy,Exchange,New,Y,N,BKUS,Passive,MSCI World,20850.0,250.0,202.0,1052925000.0,Call,18987.4069,35274677.68,24-Dec-2023,American,36140165.36,Y,10529250.0,,,,,,,,,,,,
EQD0110,Bacardi,04-Dec-2025,04-Dec-2025,04-Dec-2025,Y,06-Dec-2028,CUST000110,Deepa Badami Mutual Fund,Broker,Mr Gordon Pearson Brokers Ltd,Credit-HK,Derivatives,IndOptions,Physical,Buy,MTF,New,Y,N,BKUS,Active,Dow Jones Transportation Average ,22500.0,150.0,294.0,992250000.0,Put,25929.4181,22153463.58,04-Dec-2028,American,33312824.43,Y,4961250.0,,,,,,,,,,,,
EQD0111,Bacardi,05-Nov-2025,05-Nov-2025,05-Nov-2025,Y,07-May-2026,CUST000111,Mason Yogi Mutual Fund,OTC,Graeme Adams Finance Company,Equity-NY,Derivatives,EqOptions,Cash,Buy,MTF,New,Y,N,BKUS,Active,,,250.0,203.0,2702944.9999999995,Call,44.9574,78957.2,05-May-2026,European,61322.23,Y,27029.45,Bank of America Corporation (BAC),53.26,,,,,,,,,,
EQD0112,Sophis,10-Nov-2025,10-Nov-2025,10-Nov-2025,Y,12-Nov-2028,CUST000112,Brandy Clay Pub Ltd Company,OTC,Rachit Modi Finance Company,Credit-LON,Derivatives,EqOptions,Physical,Sell,Exchange,New,Y,N,BKUS,Active,,,100.0,111.0,1141524.0,Call,89.7315,37687.61,10-Nov-2028,European,53278.92,Y,11415.24,Netflix Inc (NFLX),102.84,,,,,,,,,,
EQD0113,Sophis,05-Dec-2025,05-Dec-2025,05-Dec-2025,Y,07-Jan-2026,CUST000113,Vinaya Sachdeva Brokers Ltd,Broker,Darika Bedi Brokers Ltd,Credit-NY,Derivatives,IndOptions,Cash,Buy,MTF,New,Y,N,BKUS,Diversify,S&P Global 1200,8500.0,100.0,115.0,97750000.0,Call,7832.4245,1968477.4,05-Jan-2026,European,2670098.08,Y,488750.0,,,,,,,,,,,,
EQD0114,Sophis,18-Apr-2023,18-Apr-2023,18-Apr-2023,Y,20-May-2023,CUST000114,Idika Kurian Finance Company,Broker,Daniel Rhodes Brokers Ltd,Credit-LON,Derivatives,EqOptions,Cash,Buy,OTC,New,Y,Y,BKUS,Diversify,,,10.0,164.0,470302.8,Call,270.6002,18241.51,18-May-2023,European,11069.69,Y,2351.51,Apple Inc. (AAPL),286.77,,,,,,,,,,
EQD0115,Bacardi,10-Jan-2023,10-Jan-2023,10-Jan-2023,Y,12-Feb-2023,CUST000115,Lonnie Brown Banking Ltd,OTC,Upkaar Raval Non-Banking Fin Co,Forex-LON,Derivatives,IndFutures,Physical,Buy,OTC,New,Y,Y,BKUS,Passive,Russell 1000,6000.0,200.0,142.0,170400000.0,,,,,,4200786.32,Y,1704000.0,,,INDF0115,5695.9067558893,10-Feb-2023,,,,,,,
EQD0116,Sophis,18-Nov-2025,18-Nov-2025,18-Nov-2025,Y,20-Nov-2028,CUST000116,Aarnav Sura Pub Ltd Company,Broker,Lydia Clarke Banking Ltd,Forex-LON,Derivatives,IndOptions,Physical,Sell,Exchange,New,Y,N,BKUS,Active,S&P 500 ,6815.0,250.0,135.0,230006250.0,Call,8138.8993,8506857.82,18-Nov-2028,American,6709840.52,Y,1150031.25,,,,,,,,,,,,
EQD0117,Bacardi,18-Nov-2025,18-Nov-2025,18-Nov-2025,Y,20-May-2026,CUST000117,Mitchell Warner Pub Ltd Company,CCP,Ashley Garner Non-Banking Fin Co,Equity-NY,Derivatives,IndOptions,Cash,Buy,Exchange,New,Y,N,BKUS,Diversify,Dow Jones Industrial Average (DJIA) ,46000.0,100.0,127.0,584200000.0,Put,54951.9631,18857843.54,18-May-2026,European,21161677.58,Y,2921000.0,,,,,,,,,,,,
EQD0118,FusionCap,06-Nov-2025,06-Nov-2025,06-Nov-2025,Y,08-Feb-2026,CUST000118,Mrs Chloe Jennings Brokers Ltd,OTC,Dr June Dean Non-Banking Fin Co,Equity-LON,Derivatives,IndOptions,Physical,Sell,MTF,New,Y,N,BKUS,Rebalance,Dow Jones Transportation Average ,22500.0,100.0,115.0,258750000.0,Put,24654.0278,4813106.01,06-Feb-2026,American,10076124.28,Y,1293750.0,,,,,,,,,,,,
EQD0119,Summit,04-Dec-2025,04-Dec-2025,04-Dec-2025,Y,06-Dec-2027,CUST000119,Daniel Carson Pvt Ltd Company,Broker,William Meadows Brokers Ltd,Forex-NY,Derivatives,IndOptions,Physical,Buy,OTC,New,Y,N,BKUS,Diversify,Russell 3000 ,7500.0,100.0,241.0,180750000.0,Put,6227.0897,7418958.34,04-Dec-2027,European,5163922.39,Y,1807500.0,,,,,,,,,,,,
EQD0120,Summit,19-Nov-2025,19-Nov-2025,19-Nov-2025,Y,21-Nov-2027,CUST000120,Brittney Berg Banking Ltd,Broker,Isaiah Acharya Non-Banking Fin Co,Credit-HK,Derivatives,IndOptions,Physical,Buy,MTF,New,Y,N,BKUS,Diversify,Nasdaq Composite,23414.0,100.0,265.0,620471000.0,Call,21258.8851,27832073.48,19-Nov-2027,European,26426951.94,Y,6204710.0,,,,,,,,,,,,
